document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y,agency_code,agency_name
2021-05-13,18181563,MCKESSON MEDICAL-SURGICAL INC,12489193,,2021-05-21,643900,31.91,8.0,SOCIAL SERVICES,,,,
2021-04-21,2573,SHIBA INVESTMENTS INC,12119268,,2021-05-21,642155,77.0,6.0,"GAME, FISH AND PARKS",,,,
2021-05-06,34285,LANGFORD LUMBER CO INC,12150289,,2021-05-21,643864,11.58,6.0,"GAME, FISH AND PARKS",,,,
2020-12-22,21SC08A302-DEC1,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2021-05-21,643061,8733.72,8.0,SOCIAL SERVICES,,,,
2021-04-14,106351,BURDICK BROS INC,12332312,,2021-05-21,641641,463.54,19.0,HUMAN SERVICES,,,,
2021-04-15,RX1712348,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-05-21,643029,3759.0,8.0,SOCIAL SERVICES,,,,
2021-04-14,52048,MENARDS INC,12019798,,2021-05-21,641671,393.91,19.0,HUMAN SERVICES,,,,
2021-05-06,2621,SHIBA INVESTMENTS INC,12119268,,2021-05-21,643781,77.0,6.0,"GAME, FISH AND PARKS",,,,
2021-05-14,567582,CENTURY BUSINESS PRODUCTS INC,12039139,,2021-05-21,642449,219.68,25.0,RETIREMENT SYSTEM,,,,
2021-05-17,0463812,HP INC,12125515,11,2021-05-21,642450,29.89,25.0,RETIREMENT SYSTEM,,,,
2020-08-18,2621000013,LARRY L JANES CONSULTING,12464740,,2021-05-21,447403,10000.0,26.0,PUBLIC UTILITIES COMMISSION,,,,
2020-07-15,SFY21 RENT 8-7,DAY COUNTY AUDITOR,12055207,01,2021-05-21,413920,225.0,8.0,SOCIAL SERVICES,,,,
2020-07-15,SFY21 RENT 8-7,SOUTHERN HILLS FUTURE FOUN,12596343,,2021-05-21,413931,2973.73,8.0,SOCIAL SERVICES,,,,
2021-05-06,24511,DISCOUNT SEEDS INC,12052192,,2021-05-21,643839,130.0,6.0,"GAME, FISH AND PARKS",,,,
2021-05-20,M082103311,VNDR   12518222,12518222,,2021-05-21,M646100,1550.0,8.0,SOCIAL SERVICES,,,,
2021-05-01,3551800,WASTE CONNECTIONS OF SD INC,12037175,01,2021-05-21,643149,57.32,9.0,HEALTH,,,,
2021-04-01,105041,FAMILY CAREER AND COMMUNITY,12112383,,2021-05-21,642431,150.0,12.0,EDUCATION,,,,
2021-05-01,69387615,LABORATORY CORP AMERICA HLDING,12005124,,2021-05-21,643175,75.0,9.0,HEALTH,,,,
2021-05-13,DCM9690552,CIOX HEALTH LLC,12115581,01,2021-05-21,641799,13.03,19.0,HUMAN SERVICES,,,,
2021-04-30,132524,ITERIS INCORPORATED,12126082,,2021-05-21,644685,25149.68,11.0,TRANSPORTATION,,,,
2021-04-30,20006859.00-4,IMEG CORP,12595073,,2021-05-21,644683,48.58,11.0,TRANSPORTATION,,,,
2021-04-30,20006863.00-4,IMEG CORP,12595073,,2021-05-21,644676,110.97,11.0,TRANSPORTATION,,,,
2021-04-07,RX1711773,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-05-21,643053,15.37,8.0,SOCIAL SERVICES,,,,
2021-04-16,RX1769391,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-05-21,643027,12.62,8.0,SOCIAL SERVICES,,,,
2021-05-10,WBRA-0521,NORTHWESTERN ENERGY,12028962,15,2021-05-21,642190,681.91,6.0,"GAME, FISH AND PARKS",,,,
2021-05-10,WBR-0521,DEPENDABLE SANITATION INC,12035576,,2021-05-21,642993,27.0,6.0,"GAME, FISH AND PARKS",,,,
2021-05-10,7070512,LEAVITT COMMUNICATIONS LLC,12538587,,2021-05-21,642173,1135.0,6.0,"GAME, FISH AND PARKS",,,,
2021-05-10,702200,"SHYMANSKI, MONTY L",12616487,,2021-05-21,642175,410.0,6.0,"GAME, FISH AND PARKS",,,,
2021-05-18,21-305,RENSBERGER PRIVATE INVESTMENT,12255510,,2021-05-21,644320,11584.9,321.0,INVESTMENT COUNCIL,,,,
2021-03-02,21SC08A302-FEB25,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2021-05-21,643147,55.06,8.0,SOCIAL SERVICES,,,,
2021-04-14,DCC407990,HURON REGIONAL MEDICAL CENTER,12035340,,2021-05-21,641732,65.71,19.0,HUMAN SERVICES,,,,
2020-07-14,100044990 JULY21,DEN-WIL INVESTMENTS INC,12025145,,2021-05-21,411969,663.0,10.0,LABOR AND REGULATION,,,,
2021-04-15,RX1758252/01,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-05-21,643041,14.99,8.0,SOCIAL SERVICES,,,,
2021-01-28,0441501,SUDS & DUDS INC,12049672,,2021-05-21,643446,35.56,11.0,TRANSPORTATION,,,,
2021-05-13,DCM9488912,MRO CORPORATION,12001913,,2021-05-21,641795,10.76,19.0,HUMAN SERVICES,,,,
2021-05-13,082103272,US POSTAL SERVICE-HURON,12005421,09,2021-05-21,642348,620.65,8.0,SOCIAL SERVICES,,,,
2021-05-13,INV-200877D,COMMUNICATION SER FOR DEAF INC,12034090,06,2021-05-21,641718,194.44,19.0,HUMAN SERVICES,,,,
2020-07-14,SFY21 RENT 8-7,LINCOLN COUNTY AUDITOR,12054363,05,2021-05-21,413941,222.81,8.0,SOCIAL SERVICES,,,,
2021-05-18,05072021,SANFORD CLINIC,12049751,49,2021-05-21,643353,375.0,9.0,HEALTH,,,,
2021-05-19,M1210304,GETTYSBURG SCHOOL DIST 53-1,12055778,01,2021-05-21,M644639,8055.0,12.0,EDUCATION,,,,
2021-05-10,50738,BADGER STATE RECOVERY INC,12208910,,2021-05-21,642366,31.22,8.0,SOCIAL SERVICES,,,,
2021-05-18,04302021,SANFORD CLINIC,12049751,49,2021-05-21,643352,945.58,9.0,HEALTH,,,,
2021-05-10,50730,BADGER STATE RECOVERY INC,12208910,,2021-05-21,642321,83.04,8.0,SOCIAL SERVICES,,,,
2021-05-04,3231143,RUNNING SUPPLY INC,12021713,,2021-05-21,643841,134.98,6.0,"GAME, FISH AND PARKS",,,,
2021-05-12,CE2020-97,RAPID CITY AREA SCHOOL DISTRIT,12055761,06,2021-05-21,643283,215.0,19.0,HUMAN SERVICES,,,,
2020-10-15,SFY21 RENT 11-07,EP ENTERPRISES LLC,12608207,,2021-05-21,492443,1265.51,19.0,HUMAN SERVICES,,,,
2020-10-15,SFY21 RENT 11-07,DEN-WIL INVESTMENTS INC,12025145,,2021-05-21,492445,1575.7,19.0,HUMAN SERVICES,,,,
2021-05-12,DCM10093416,MRO CORPORATION,12001913,,2021-05-21,641764,17.26,19.0,HUMAN SERVICES,,,,
2021-05-14,0421CON211212,AVERA MCKENNAN HOSPITAL,12029758,E8,2021-05-21,642411,4203.97,9.0,HEALTH,,,,
2021-05-11,IN3348846,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-05-21,643485,341.32,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-05-12,12084172,VENTURE COMMUNICATIONS CO-OP,12030120,,2021-05-21,643526,43.67,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-04-30,1205426,LANGUAGE SERVICES ASSOC INC,12012287,,2021-05-21,642340,879.45,8.0,SOCIAL SERVICES,,,,
2021-05-13,DCM9372194,BOWLING GREEN INN OF SD,12113088,,2021-05-21,641792,12.03,19.0,HUMAN SERVICES,,,,
2021-05-19,M1210304,KADOKA AREA SCHOOL DIST 35-2,12011114,01,2021-05-21,M644639,674.0,12.0,EDUCATION,,,,
2021-05-19,M1210304,LEAD-DEADWOOD SCHOOL DIST 40-1,12031442,02,2021-05-21,M644639,91047.0,12.0,EDUCATION,,,,
2021-05-17,0421CON211595,SANFORD CLINIC,12049751,49,2021-05-21,642409,1631.92,9.0,HEALTH,,,,
2021-05-13,6050,SUTRAN INC,12334005,,2021-05-21,643297,45.0,19.0,HUMAN SERVICES,,,,
2021-05-13,DCC423879,REBECCA J WATSON-MILLER PHD,12476844,,2021-05-21,641786,316.2,19.0,HUMAN SERVICES,,,,
2021-04-26,J17-109.15,FERBER ENGINEERING COMPANY,12046948,,2021-05-21,643622,269.47,11.0,TRANSPORTATION,,,,
2021-05-13,DCC453722,GREG SWENSON PHD INC,12006649,,2021-05-21,641787,341.2,19.0,HUMAN SERVICES,,,,
2021-05-13,DCC464887,DAKOTA VISION CENTER,12046657,01,2021-05-21,641788,203.64,19.0,HUMAN SERVICES,,,,
2021-05-13,DCM10034524,MRO CORPORATION,12001913,,2021-05-21,641760,10.76,19.0,HUMAN SERVICES,,,,
2021-05-13,DCM10193764,CITY OF REDFIELD,12055016,04,2021-05-21,641815,35.0,19.0,HUMAN SERVICES,,,,
2021-05-13,DCM10197337,AVERA MCKENNAN,12029758,96,2021-05-21,641778,15.53,19.0,HUMAN SERVICES,,,,
2021-04-26,PSI1934125,CENTRAL SALT LLC,12339919,,2021-05-21,643230,1823.53,11.0,TRANSPORTATION,,,,
2021-05-13,DCM6847853,CIOX HEALTH LLC,12115581,01,2021-05-21,641791,35.0,19.0,HUMAN SERVICES,,,,
2021-04-26,PSI1934892,CENTRAL SALT LLC,12339919,,2021-05-21,643234,3814.96,11.0,TRANSPORTATION,,,,
2021-04-22,4368211,CARDINAL HEALTH INC,12117161,,2021-05-21,641681,871.27,19.0,HUMAN SERVICES,,,,
2021-05-18,251R4492,CITY OF WORTHING,12037945,,2021-05-21,643300,879.4,25.0,RETIREMENT SYSTEM,,,,
2021-05-07,003482401-APR21,MIDCONTINENT COMMUNICATIONS,12023782,04,2021-05-21,641519,1303.84,19.0,HUMAN SERVICES,,,,
2021-05-05,200006837.00-3,IMEG CORP,12595073,,2021-05-21,644679,10.13,11.0,TRANSPORTATION,,,,
2021-04-16,RX1769388,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-05-21,643025,4.99,8.0,SOCIAL SERVICES,,,,
2021-02-17,21SC08A302-FEB13,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2021-05-21,643135,55.06,8.0,SOCIAL SERVICES,,,,
2021-05-05,IN834480,A & B BUSINESS INC,12036980,,2021-05-21,644227,0.51,19.0,HUMAN SERVICES,,,,
2021-05-03,DL11509,WEST RIVER FOUNDATION,12017568,02,2021-05-21,641546,467.95,19.0,HUMAN SERVICES,,,,
2021-04-27,831471,A & B BUSINESS INC,12036980,,2021-05-21,643541,0.6,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-04-17,28747,LEE CONSOLIDATED HOLDINGS INC,12025349,,2021-05-21,642355,35.99,8.0,SOCIAL SERVICES,,,,
2020-07-15,SFY21 RENT 8-7,SACKREITER DEVELOPMENT LLC,12174590,,2021-05-21,413947,2507.82,8.0,SOCIAL SERVICES,,,,
2021-05-14,DCM9582352,DRS TUCKER KUDRNA HOLEC YOUNG,12124087,,2021-05-21,642549,12.03,19.0,HUMAN SERVICES,,,,
2021-02-10,21SC08A302-FEB2,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2021-05-21,643105,84.42,8.0,SOCIAL SERVICES,,,,
2020-07-15,SFY21 RENT 8-7,"MAHER, GLORIA",12092811,,2021-05-21,413928,788.0,8.0,SOCIAL SERVICES,,,,
2021-04-29,0108259239,GALLS LLC,12134836,03,2021-05-21,642488,782.67,29.0,ATTORNEY GENERAL,,,,
2021-05-03,45051,MENARDS,12019798,02,2021-05-21,643868,2.54,6.0,"GAME, FISH AND PARKS",,,,
2021-05-14,DCM10251451,AVERA MCKENNAN,12029758,A0,2021-05-21,642603,12.03,19.0,HUMAN SERVICES,,,,
2021-05-14,DCM10193885,SCANSTAT TECHNOLOGIES LLC,12365139,01,2021-05-21,641816,19.53,19.0,HUMAN SERVICES,,,,
2021-05-17,126961,BLACKSTRAP INC,12241692,,2021-05-21,643411,2159.73,11.0,TRANSPORTATION,,,,
2021-05-04,IN3341076,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-05-21,642188,102.57,6.0,"GAME, FISH AND PARKS",,,,
2021-05-17,95750,MATRIX SCIENCE INTERNATIONAL,12627702,,2021-05-21,642945,6490.0,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-05-13,1602195251,ARAMARK UNIFORM & CAREER,12621433,01,2021-05-21,642347,2.84,19.0,HUMAN SERVICES,,,,
2021-05-03,DL11510,WEST RIVER FOUNDATION,12017568,02,2021-05-21,641545,467.95,19.0,HUMAN SERVICES,,,,
2021-05-13,110E,RAVEN WORKS INC,12290356,,2021-05-21,641727,583.32,19.0,HUMAN SERVICES,,,,
2021-05-06,C788296,CDW GOVERNMENT INC,12018139,01,2021-05-21,641564,1057.0,19.0,HUMAN SERVICES,,,,
2021-05-13,110B,RAVEN WORKS INC,12290356,,2021-05-21,641725,583.32,19.0,HUMAN SERVICES,,,,
2021-05-12,DCM9930889,MRO CORPORATION,12001913,,2021-05-21,641749,16.26,19.0,HUMAN SERVICES,,,,
2021-05-02,1GNH-QMWQ-P4LT,AMAZON CAPITAL SERVICES INC,12603089,,2021-05-21,643927,1157.99,8.0,SOCIAL SERVICES,,,,
2021-05-12,DCM10197595,CENTER FOR FAMILY MEDICINE,12033290,,2021-05-21,641779,19.53,19.0,HUMAN SERVICES,,,,
2021-04-30,SDHSC421,JEFFERSON PARTNERS LP,12022796,,2021-05-21,643910,76.5,8.0,SOCIAL SERVICES,,,,
2021-05-12,DCM10127448,MRO CORPORATION,12001913,,2021-05-21,641768,16.26,19.0,HUMAN SERVICES,,,,
2021-04-23,16029,CENTRAL CAISSONS INC,12552731,,2021-05-21,641623,350.0,19.0,HUMAN SERVICES,,,,
2021-05-10,14755,AVERA HOME MEDICAL EQUIP LLC,12053982,13,2021-05-21,643106,685.0,8.0,SOCIAL SERVICES,,,,
2021-04-23,032974,ISI LLC,12342347,,2021-05-21,641608,102.96,19.0,HUMAN SERVICES,,,,
2021-05-06,6721,SIOUX FALLS RUBBER STAMP WORKS,12036365,,2021-05-21,641570,96.6,19.0,HUMAN SERVICES,,,,
2021-05-06,4405071,CARDINAL HEALTH INC,12117161,,2021-05-21,641633,4.33,19.0,HUMAN SERVICES,,,,
2021-05-06,4404254,CARDINAL HEALTH INC,12117161,,2021-05-21,641640,4.33,19.0,HUMAN SERVICES,,,,
2021-05-10,04DT-11F,VNDR   12445371,12445371,,2021-05-21,637402,1.0,11.0,TRANSPORTATION,,,,
2021-04-30,VRM210514353476,CAREER ADVANTAGE,12035722,01,2021-05-21,641707,196.65,19.0,HUMAN SERVICES,,,,
2021-05-19,1096,DECISION INNOVATION CONSULTING,12454692,,2021-05-21,643742,16487.5,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-04-26,2021-COVID,MINER CONSERVATION DISTRICT,12054664,02,2021-05-21,643763,5164.43,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-05-14,DCM10206169,MRO CORPORATION,12001913,,2021-05-21,641821,35.0,19.0,HUMAN SERVICES,,,,
2021-05-10,1901002017649,HMR BATTERIES,12135600,,2021-05-21,642170,131.25,6.0,"GAME, FISH AND PARKS",,,,
2021-04-20,50489,BADGER STATE RECOVERY INC,12208910,,2021-05-21,641691,82.88,19.0,HUMAN SERVICES,,,,
2021-04-19,4919507,HAWKINS INC,12021178,,2021-05-21,641672,205.0,19.0,HUMAN SERVICES,,,,
2021-04-18,003-00002452,B & L FOODSTORES INC,12049484,,2021-05-21,641553,52.31,19.0,HUMAN SERVICES,,,,
2021-04-30,21040370,RIVERFRONT BROADCASTING LLC,12140242,04,2021-05-21,644213,666.66,19.0,HUMAN SERVICES,,,,
2020-07-14,SFY20 RENT 8-7,GREGORY COUNTY AUDITOR,12054356,01,2021-05-21,413942,63.43,8.0,SOCIAL SERVICES,,,,
2021-05-01,7640041442104,MCI COMMUNICATION SERVICES,12058467,05,2021-05-21,641697,83.73,19.0,HUMAN SERVICES,,,,
2021-03-12,112799,ANIMAL CARE CENTER,12010451,,2021-05-21,642197,357.8,6.0,"GAME, FISH AND PARKS",,,,
2021-05-10,082103270,NORTHWESTERN ENERGY,12028962,,2021-05-21,642364,37.39,9.0,HEALTH,,,,
2021-05-05,9980923,COLE PAPERS INC,12027125,,2021-05-21,641528,82.36,19.0,HUMAN SERVICES,,,,
2021-01-05,21SC08A302-NOV3,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2021-05-21,643058,727.81,8.0,SOCIAL SERVICES,,,,
2021-04-27,033121-2,"BANKS, BRIDGETTE R",12101972,,2021-05-21,642494,37.45,29.0,ATTORNEY GENERAL,,,,
2021-04-28,385900,AT&T,12490604,,2021-05-21,642481,1325.0,29.0,ATTORNEY GENERAL,,,,
2021-05-05,SDCDD05052021,DISABILITY RIGHTS SOUTH DAKOTA,12034706,,2021-05-21,641621,425.05,19.0,HUMAN SERVICES,,,,
2021-04-16,VRM210518351655,CHILDRENS CARE HOSP & SCHOOL,12029968,01,2021-05-21,644179,78.66,19.0,HUMAN SERVICES,,,,
2021-05-05,9980921,COLE PAPERS INC,12027125,,2021-05-21,641526,215.38,19.0,HUMAN SERVICES,,,,
2021-02-11,21SC08A302-FEB6,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2021-05-21,643128,55.06,8.0,SOCIAL SERVICES,,,,
2021-04-26,192952,BDB INVESTMENT ENTERPRISES LLC,12541631,,2021-05-21,643873,20.98,6.0,"GAME, FISH AND PARKS",,,,
2021-05-10,IN3347489,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-05-21,643807,237.5,6.0,"GAME, FISH AND PARKS",,,,
2021-05-12,12091767,VENTURE COMMUNICATIONS CO-OP,12030120,,2021-05-21,642395,47.27,9.0,HEALTH,,,,
2021-05-06,21SC191030-APR21,VOLUNTEERS OF AMERICA DAKOTAS,12012819,,2021-05-21,641595,17093.36,19.0,HUMAN SERVICES,,,,
2021-04-05,CG120558,CARPETS PLUS INC,12048206,,2021-05-21,641636,2318.3,19.0,HUMAN SERVICES,,,,
2021-02-18,21SC08A302-FEB14,MONUMENT HEALTH RAPID CITY HOS,12033335,04,2021-05-21,643136,55.06,8.0,SOCIAL SERVICES,,,,
2021-05-10,358567,WARNE CHEMICAL & EQUIPMENT,12033669,,2021-05-21,642204,479.1,6.0,"GAME, FISH AND PARKS",,,,
2021-05-10,INV0138844,MILLBORN SEEDS INC,12041330,,2021-05-21,642169,1350.0,6.0,"GAME, FISH AND PARKS",,,,
2021-05-19,M1210304,WHITE LAKE SCHOOL DIST 1-3,12055303,01,2021-05-21,M644639,6329.0,12.0,EDUCATION,,,,
2021-05-19,M1210304,BRANDON VALLEY,12055724,01,2021-05-21,M644639,287175.0,12.0,EDUCATION,,,,
2021-04-28,18153352,MCKESSON MEDICAL-SURGICAL,12021827,,2021-05-21,642444,-110.0,18.0,CORRECTIONS,,,,
2021-04-26,10357,MENARDS,12019798,12,2021-05-21,644148,42.43,18.0,CORRECTIONS,,,,
2021-05-19,1421215711,NORTHWESTERN ENGINEERING COMP,12213344,,2021-05-21,645434,508.92,14.0,PUBLIC SAFETY,,,,
2021-05-17,950,NATI ASSN PUBLIC PENSION ATTYS,12117154,,2021-05-21,642451,499.0,25.0,RETIREMENT SYSTEM,,,,
2021-03-29,8337041,FERGUSON ENTERPRISES INC,12113000,01,2021-05-21,643685,270.0,12.0,BUREAU OF ADMINISTRATION,,,,
2021-03-26,510174,MACKSTEEL WAREHOUSE INC,12042898,,2021-05-21,643773,14.35,6.0,"GAME, FISH AND PARKS",,,,
2021-05-21,M021TOB012,STANDING ROCK SIOUX TRIBE,12027177,,2021-05-21,M646104,13624.79,2.0,REVENUE,,,,
2021-05-13,21SC195029003184,COMMUNICATION SER FOR DEAF INC,12034090,06,2021-05-21,641579,29531.32,19.0,HUMAN SERVICES,,,,
2021-04-23,510252,VNDR   12661948,12661948,,2021-05-21,641613,410.0,19.0,HUMAN SERVICES,,,,
2021-05-07,29290136,GREATAMERICA FINANCIAL SRV COP,12025514,01,2021-05-21,643998,7.78,19.0,HUMAN SERVICES,,,,
2021-04-01,7961,"COLE, DAVID B",12107516,,2021-05-21,642362,3.64,29.0,ATTORNEY GENERAL,,,,
2021-05-03,003,VNDR   12660594,12660594,,2021-05-21,643529,403.92,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-05-13,DCM10039874,CIOX HEALTH LLC,12115581,01,2021-05-21,641810,35.0,19.0,HUMAN SERVICES,,,,
2021-05-13,VRM210518354382,CAPITAL AREA COUNSELING SVC,12032117,,2021-05-21,644168,12.03,19.0,HUMAN SERVICES,,,,
2021-05-13,51320215,DAKOTA ENVIROMENTAL INC,12045033,,2021-05-21,644019,1563.33,11.0,TRANSPORTATION,,,,
2021-03-11,93303,MENARDS,12019798,06,2021-05-21,646081A,5.94,6.0,"GAME, FISH AND PARKS",,,,
2021-05-04,18314,WICK COMMUNICATIONS INC,12299302,,2021-05-21,642354,23.52,8.0,SOCIAL SERVICES,,,,
2021-05-14,DCC493266,GOEHRING ENTERPRISES INC,12040804,,2021-05-21,642535,50.0,19.0,HUMAN SERVICES,,,,
2021-05-14,DCM9796164,AVERA MCKENNAN,12029758,04,2021-05-21,642556,12.03,19.0,HUMAN SERVICES,,,,
2021-05-14,DCM9717199,MRO CORPORATION,12001913,,2021-05-21,642554,24.76,19.0,HUMAN SERVICES,,,,
2021-05-14,DCM10332190,MITCHELL CLINIC LTD,12037383,,2021-05-21,642612,12.03,19.0,HUMAN SERVICES,,,,
2021-05-14,DCM10326728,FALL RIVER HEALTH SERVICES,12050399,01,2021-05-21,642610,19.03,19.0,HUMAN SERVICES,,,,
2021-05-14,DCM10041536,SHARECARE HEALTH DATA SERVICES,12443553,01,2021-05-21,642577,12.03,19.0,HUMAN SERVICES,,,,
2021-05-14,DCM10038370,WAGNER COMMUNITY MEMORIAL HOSP,12029805,,2021-05-21,642571,12.03,19.0,HUMAN SERVICES,,,,
2021-05-14,DCC472659,ALLIED ASSESSMENTS INC,12174710,,2021-05-21,642534,641.55,19.0,HUMAN SERVICES,,,,
2021-05-07,21SC191034-APR21,VOLUNTEERS OF AMERICA DAKOTAS,12012819,,2021-05-21,641588,3308.32,19.0,HUMAN SERVICES,,,,
2021-05-14,DCM10125737,SHARECARE HEALTH DATA SERVICES,12443553,01,2021-05-21,641813,35.0,19.0,HUMAN SERVICES,,,,
2021-05-11,RX1397840,HY-VEE INC,12024480,11,2021-05-21,643971,42.25,8.0,SOCIAL SERVICES,,,,
2021-05-10,11503,WIND CIRCLE NETWORK INC,12445785,,2021-05-21,642317,4897.65,9.0,HEALTH,,,,
2021-05-06,700001703052021,MONUMENT HEALTH NETWORK INC,12037199,49,2021-05-21,643202,225.0,9.0,HEALTH,,,,
2021-04-09,6852811,DAKOTA FLUID POWER INC,12044237,,2021-05-21,644309,232.15,11.0,TRANSPORTATION,,,,
2021-05-10,20210430-011,HUMAN SERVICE AGENCY,12031085,,2021-05-21,643521,396.21,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-04-14,7-338-77330,FEDEX,12117623,01,2021-05-21,641664,110.77,19.0,HUMAN SERVICES,,,,
2021-05-12,033104,ISI LLC,12342347,,2021-05-21,644183,110.86,19.0,HUMAN SERVICES,,,,
2021-05-04,3476453321,STAPLES CONTRACT & COMMERCIALC,12163692,,2021-05-21,643691,205.32,12.0,BUREAU OF ADMINISTRATION,,,,
2021-05-14,DCM10168395,RAPID CITY MEDICAL CENTER,12029569,01,2021-05-21,642592,26.03,19.0,HUMAN SERVICES,,,,
2021-05-17,INV2600006543,ELIOR INC,12548705,,2021-05-21,644221,2339.19,19.0,HUMAN SERVICES,,,,
2021-04-21,DCM9171680,MADISON COMMUNITY HOSPITAL,12029862,01,2021-05-21,642540,35.0,19.0,HUMAN SERVICES,,,,
2021-04-21,359376,MIDSTATES PRINTING INC,12040671,,2021-05-21,642333,97.0,8.0,SOCIAL SERVICES,,,,
2021-05-03,05032021-A,COMMUNITY COUNSELING SERVICES,12030859,,2021-05-21,643490,866.61,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-04-20,RX1712692,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-05-21,643051,11.31,8.0,SOCIAL SERVICES,,,,
2021-05-11,NG2,BLACK HILLS REGIONAL EYE INST,12053138,,2021-05-21,643282,95.45,19.0,HUMAN SERVICES,,,,
2021-05-13,DCM10037614,AVERA MCKENNAN,12029758,32,2021-05-21,641808,15.03,19.0,HUMAN SERVICES,,,,
2021-04-20,RX1712158,LEWIS DRUGS-EASTGATE 3,12029381,01,2021-05-21,643048,2342.77,8.0,SOCIAL SERVICES,,,,
2021-04-21,4366051,CARDINAL HEALTH INC,12117161,,2021-05-21,641685,1249.48,19.0,HUMAN SERVICES,,,,
2021-05-14,DCC445489,GOEHRING ENTERPRISES INC,12040804,,2021-05-21,642531,316.2,19.0,HUMAN SERVICES,,,,
2021-05-14,DCC386839,GALEN VAN KLEY PHD,12518072,,2021-05-21,642529,316.2,19.0,HUMAN SERVICES,,,,
2021-05-14,DCC380691,BRIDGEWAY COUNSELING CENTER,12199554,,2021-05-21,641785,341.2,19.0,HUMAN SERVICES,,,,
2021-04-29,VRM210517353891,AVERA QUEEN OF PEACE,12029749,A1,2021-05-21,643288,12.03,19.0,HUMAN SERVICES,,,,
2021-04-29,4386001,CARDINAL HEALTH INC,12117161,,2021-05-21,641537,4762.85,19.0,HUMAN SERVICES,,,,
2021-04-29,4385995,CARDINAL HEALTH INC,12117161,,2021-05-21,641538,186.19,19.0,HUMAN SERVICES,,,,
2021-05-16,DCM9666780,MRO CORPORATION,12001913,,2021-05-21,642552,35.0,19.0,HUMAN SERVICES,,,,
2021-05-16,DCM10036245,MRO CORPORATION,12001913,,2021-05-21,642570,10.76,19.0,HUMAN SERVICES,,,,
2021-05-14,VRM210518353640,MABEE EYE CLINIC,12556761,01,2021-05-21,644174,36.66,19.0,HUMAN SERVICES,,,,
2021-04-20,358976,MIDSTATES PRINTING INC,12040671,,2021-05-21,642332,43.25,8.0,SOCIAL SERVICES,,,,
2021-05-14,DCM10253310,AVERA MCKENNAN,12029758,A0,2021-05-21,642604,13.53,19.0,HUMAN SERVICES,,,,
2021-05-10,11503,WIND CIRCLE NETWORK INC,12445785,,2021-05-21,642317,7195.87,8.0,SOCIAL SERVICES,,,,
2021-05-10,20210430-012,HUMAN SERVICE AGENCY,12031085,,2021-05-21,643522,289.83,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-05-02,15080520111960,MIDCONTINENT COMMUNICATIONS,12023782,04,2021-05-21,642637,1250.0,281.0,LEGISLATIVE RESEARCH COUNCIL,,,,
2021-05-12,206760,PRO WINDMILL LLC,12058115,01,2021-05-21,642344,114.77,8.0,SOCIAL SERVICES,,,,
2021-05-13,DCC487230,DAKOTA VISION CENTER,12046657,01,2021-05-21,641790,203.64,19.0,HUMAN SERVICES,,,,
2021-05-13,21SC195031-APR21,SPRINT COMMUNICATIONS COMPANY,12026405,06,2021-05-21,641580,10237.44,19.0,HUMAN SERVICES,,,,
2020-11-16,2621000029,CODY M GREGG LLC,12552329,,2021-05-21,518563,6902.0,26.0,PUBLIC UTILITIES COMMISSION,,,,
2021-04-30,21040371,RIVERFRONT BRODCASTING LLC,12140242,01,2021-05-21,644212,1333.34,19.0,HUMAN SERVICES,,,,
2021-05-14,20902967-US0AB,INFOR INC,12339765,,2021-05-21,642928,2855.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-04-30,DCC448794,HURON REGIONAL MEDICAL CENTER,12035340,,2021-05-21,641738,134.16,19.0,HUMAN SERVICES,,,,
2021-05-03,46716,HIGH PLAINS TECHNOLOGY INC,12535535,,2021-05-21,642636,437.5,281.0,LEGISLATIVE RESEARCH COUNCIL,,,,
