document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y,agency_code,agency_name
2021-02-15,1602149561,ARAMARK UNIFORM & CAREER,12621433,01,2021-03-17,600019,4.45,19.0,HUMAN SERVICES,,,,
2021-02-01,129619415,ULINE INC,12017798,,2021-03-17,597671,421.59,16.0,MILITARY,,,,
2021-01-27,2469,JAGER REPAIR INC,12617055,,2021-03-17,599991,18.55,6.0,"GAME, FISH AND PARKS",,,,
2021-02-25,INV8488196,MARCO TECHNOLOGIES LLC,12201534,,2021-03-17,598301,14.0,19.0,HUMAN SERVICES,,,,
2021-02-25,INV8488195,MARCO TECHNOLOGIES LLC,12201534,,2021-03-17,598302,15.39,19.0,HUMAN SERVICES,,,,
2021-02-18,8222021,CDW GOVERNMENT INC,12018139,01,2021-03-17,598214,51.0,18.0,CORRECTIONS,,,,
2021-03-01,SD004748731,VNDR   12235089,12235089,,2021-03-17,599767,1318.0,18.0,CORRECTIONS,,,,
2021-02-28,273586,MIDWEST ALARM COMPANY INC,12032364,,2021-03-17,597504,173.0,10.0,LABOR AND REGULATION,,,,
2021-03-01,01083 0221,MIDAMERICAN ENERGY COMPANY,12025501,,2021-03-17,600171,175.42,10.0,LABOR AND REGULATION,,,,
2021-03-05,4-200022-00-221,CITY OF PIERRE,12054968,01,2021-03-17,597544,26.94,11.0,TRANSPORTATION,,,,
2021-03-01,8805,MIDWESTERN MECHANICAL RAPIDINC,12267424,,2021-03-17,599753,2865.0,18.0,CORRECTIONS,,,,
2021-02-19,4119024,RUNNING SUPPLY INC,12021713,10,2021-03-17,597636,288.64,11.0,TRANSPORTATION,,,,
2021-03-04,481969 00,WINSUPPLY NORFOLK NE CO,12455412,,2021-03-17,598039,257.8,8.0,SOCIAL SERVICES,,,,
2021-03-01,E345202-030121,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-03-17,599688,315.64,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-03-08,1004,CANNABIS PUBLIC POLICY CONSULT,12657228,,2021-03-17,597442,7395.96,2.0,REVENUE,,,,
2021-02-26,21SC191005 JAN,BLACK HILLS WORKS INC,12034968,,2021-03-17,597271,27233.58,19.0,HUMAN SERVICES,,,,
2021-03-09,23475310-2021-03,MONTANA-DAKOTA UTILITIES,12020954,12,2021-03-17,599869,75.04,18.0,CORRECTIONS,,,,
2021-03-09,73230654-2021-03,BLACK HILLS POWER & LIGHT CO,12028526,,2021-03-17,598083,2898.46,18.0,CORRECTIONS,,,,
2021-02-28,I63F-08,"WATKINS, KELAN C",12624644,,2021-03-17,599554,145.0,6.0,"GAME, FISH AND PARKS",,,,
2021-03-04,4090-2,SHERWIN-WILLIAMS COMPANY,12015810,04,2021-03-17,598041,16.16,8.0,SOCIAL SERVICES,,,,
2021-02-19,21921,THE GOELLER GROUP INC,12006606,,2021-03-17,597601,22.44,11.0,TRANSPORTATION,,,,
2021-03-10,69299,SOUTH DAKOTA NARCOTICS,12599337,,2021-03-17,599781,100.0,18.0,CORRECTIONS,,,,
2021-01-20,129169187,ULINE INC,12017798,,2021-03-17,597670,353.08,16.0,MILITARY,,,,
2021-03-05,523573,HD SUPPLY FACILITIES MAINT LTD,12222210,01,2021-03-17,599011,385.22,6.0,"GAME, FISH AND PARKS",,,,
2021-01-21,02759,C H ERLING,12031015,,2021-03-17,597683,49.96,16.0,MILITARY,,,,
2021-03-05,34413,J&J CALIBRATION SERVICE INC,12598444,,2021-03-17,599156,7845.0,11.0,TRANSPORTATION,,,,
2021-03-05,162114115,NORTHWESTERN CORPORATION,12028962,15,2021-03-17,598602,3128.61,16.0,MILITARY,,,,
2021-02-16,21SC193052JAN21E,SENIOR CITIZENS SERVICES INC,12032104,,2021-03-17,597248,11193.18,19.0,HUMAN SERVICES,,,,
2021-03-05,162114116,NORTHWESTERN CORPORATION,12028962,15,2021-03-17,598603,1915.72,16.0,MILITARY,,,,
2021-01-27,S100680435.001,DAKOTA SUPPLY GROUP,12027834,,2021-03-17,597681,175.6,16.0,MILITARY,,,,
2021-03-10,01001785-2021-03,CITY OF SPEARFISH,12055082,,2021-03-17,598084,103.69,18.0,CORRECTIONS,,,,
2021-03-05,37389700560321,MONTANA-DAKOTA UTILITIES,12020954,12,2021-03-17,600225,445.49,11.0,TRANSPORTATION,,,,
2021-03-09,9875122328,CELLCO PARTNERSHIP,12207494,,2021-03-17,599732,481.84,18.0,CORRECTIONS,,,,
2021-03-09,9410637112,3M COMPANY,12020948,07,2021-03-17,600272,2878.5,18.0,CORRECTIONS,,,,
2021-02-26,2021-02-10533,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,599845,80.0,18.0,CORRECTIONS,,,,
2021-03-10,1988,VNDR   12547971,12547971,,2021-03-17,598977,100.0,6.0,"GAME, FISH AND PARKS",,,,
2021-03-11,FEBRUARY2021,MONTANA-DAKOTA UTILITIES,12020954,12,2021-03-17,599704,52.39,28.0,LOTTERY,,,,
2021-02-01,7859,"COLE, DAVID B",12107516,,2021-03-17,600028,7.19,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-02-15,2938,SALOMON SANITATION,12170758,,2021-03-17,600046,242.25,8.0,SOCIAL SERVICES,,,,
2021-02-15,2939,SALOMON SANITATION,12170758,,2021-03-17,600045,74.25,8.0,SOCIAL SERVICES,,,,
2021-03-01,6776998-030121,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-03-17,598872,9802.27,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-02-28,0049755,PACKAGE DELIVERY CO,12028973,02,2021-03-17,599795,70.0,18.0,CORRECTIONS,,,,
2021-03-01,E340299-030121,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-03-17,599691,315.64,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-03-01,E345176-030121,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-03-17,599689,315.64,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-01-07,56370788,NORTH FIVE LLC,12286099,,2021-03-17,598585,150.0,16.0,MILITARY,,,,
2021-02-26,2021-02-10542,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,599860,120.0,18.0,CORRECTIONS,,,,
2021-02-26,2021-02-10543,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,598096,160.0,18.0,CORRECTIONS,,,,
2021-03-12,M1210241,VNDR   12042612,12042612,,2021-03-17,M599533,135.12,12.0,EDUCATION,,,,
2021-02-26,2021-02-10546,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,599864,160.0,18.0,CORRECTIONS,,,,
2021-02-02,1602143256,ARAMARK UNIFORM & CAREER,12621433,01,2021-03-17,598245,7.76,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-02-26,2021-02-10554,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,599854,120.0,18.0,CORRECTIONS,,,,
2021-02-26,2021-02-10558,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,599855,160.0,18.0,CORRECTIONS,,,,
2021-02-02,02 988790,STAN HOUSTON EQUIPMENT CO INC,12029693,01,2021-03-17,599033,51.17,6.0,"GAME, FISH AND PARKS",,,,
2021-02-26,2021-02-10559,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,598093,40.0,18.0,CORRECTIONS,,,,
2021-02-23,IN3270956,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-03-17,598082,8.78,12.0,EDUCATION,,,,
2021-03-01,3675998-030121,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-03-17,598873,14888.42,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-03-11,2021-03CP,INTERNATIONAL ASSN OF PLUMBING,12125994,01,2021-03-17,598129,80.0,18.0,CORRECTIONS,,,,
2021-02-26,2102-194543,WAGNER BLDG & SUPPLY CO INC,12036902,,2021-03-17,599779,955.13,18.0,CORRECTIONS,,,,
2021-03-01,3675887-030121,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-03-17,599687,33.2,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-03-01,11297,STAR SATELLITE CORPRATION,12040197,,2021-03-17,599754,2450.0,18.0,CORRECTIONS,,,,
2021-02-12,I374951,GILSON COMPANY INC,12014440,02,2021-03-17,599728,4951.49,11.0,TRANSPORTATION,,,,
2021-02-26,287289151,DIAMOND VOGEL INC,12626132,,2021-03-17,599807,33.79,18.0,CORRECTIONS,,,,
2021-02-26,287289141,DIAMOND VOGEL INC,12626132,,2021-03-17,599808,484.24,18.0,CORRECTIONS,,,,
2021-02-26,2021-02-10563,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,599849,60.0,18.0,CORRECTIONS,,,,
2021-02-28,411421-2021-02,ALEX CONNELLY,12030959,,2021-03-17,599755,40.0,18.0,CORRECTIONS,,,,
2021-02-26,2021-02-10561,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,599866,120.0,18.0,CORRECTIONS,,,,
2021-03-12,12061130,VENTURE COMMUNICATIONS CO-OP,12030120,,2021-03-17,599681,63.95,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-03-01,9744629,SIOUX FALLS UTILITIES,12055054,06,2021-03-17,599955,64.04,2.0,REVENUE,,,,
2021-02-11,0621110,DUDLEY LAUNDRY CO,12057489,,2021-03-17,599504,187.34,18.0,CORRECTIONS,,,,
2021-02-24,9815960803,GRAINGER,12016771,16,2021-03-17,598125,75.31,18.0,CORRECTIONS,,,,
2021-02-25,S508840779.001,CRESCENT ELECTRIC SUPPLY CO,12024474,,2021-03-17,599785,92.45,18.0,CORRECTIONS,,,,
2021-02-26,08168,MENARDS,12019798,12,2021-03-17,599801,68.42,18.0,CORRECTIONS,,,,
2021-03-12,12069476,VENTURE COMMUNICATIONS CO-OP,12030120,,2021-03-17,599669,73.95,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-01-08,273130,DIXON SHANE LLC,12015527,,2021-03-17,600152,35995.91,9.0,HEALTH,,,,
2021-03-01,25288663-030121,NORTHWESTERN ENERGY,12028962,15,2021-03-17,598262,261.97,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-03-12,12069348,VENTURE COMMUNICATIONS CO-OP,12030120,,2021-03-17,599675,73.95,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-02-26,2021-02-10564,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,598102,160.0,18.0,CORRECTIONS,,,,
2021-03-17,M0234E2107,POET BIOREFINING - MITCHELL,12008678,,2021-03-17,M600300,83333.4,2.0,REVENUE,,,,
2021-03-05,1605,VNDR   12659403,12659403,,2021-03-17,599070,1385.25,6.0,"GAME, FISH AND PARKS",,,,
2021-02-24,18049138,MCKESSON MEDICAL-SURGICAL,12021827,,2021-03-17,598089,26.93,18.0,CORRECTIONS,,,,
2021-02-25,0625258,DUDLEY LAUNDRY CO,12057489,,2021-03-17,599505,187.34,18.0,CORRECTIONS,,,,
2021-03-08,28-5072870,RUNNING SUPPLY INC,12021713,,2021-03-17,599967,51.97,6.0,"GAME, FISH AND PARKS",,,,
2021-02-11,61838,G F BUCHE CO,12028543,08,2021-03-17,599382,27.98,11.0,TRANSPORTATION,,,,
2021-03-08,28913177,MARCO TECHNOLOGIES LLC,12201534,,2021-03-17,598999,74.17,6.0,"GAME, FISH AND PARKS",,,,
2021-03-08,45985,MOYLE PETROLEUM COMPANY,12030428,05,2021-03-17,598978,1342.13,6.0,"GAME, FISH AND PARKS",,,,
2021-03-02,2021-02-10578,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,598092,80.0,18.0,CORRECTIONS,,,,
2021-03-02,9822166980,GRAINGER,12016771,16,2021-03-17,599744,112.0,18.0,CORRECTIONS,,,,
2021-03-02,9822166998,GRAINGER,12016771,16,2021-03-17,599746,115.98,18.0,CORRECTIONS,,,,
2021-03-10,FTP1STMT1FEB21,OAHE ELECTRIC COOPERATIVE INC,12029636,,2021-03-17,599974,215.85,6.0,"GAME, FISH AND PARKS",,,,
2021-03-10,57756180,BOMGAARS SUPPLY INC,12024635,,2021-03-17,598972,589.98,6.0,"GAME, FISH AND PARKS",,,,
2021-03-10,4-DS-2020,AARIS LLC,12563210,,2021-03-17,598952,3523.1,6.0,"GAME, FISH AND PARKS",,,,
2021-03-10,202527,VAN VELDHUIZEN FAMILY LLC,12124550,,2021-03-17,598927,121.53,6.0,"GAME, FISH AND PARKS",,,,
2021-02-28,51762166,MATHESON TRI-GAS INC,12263878,03,2021-03-17,599794,54.83,18.0,CORRECTIONS,,,,
2021-03-10,14-6569679,RUNNING SUPPLY INC,12021713,,2021-03-17,597994,-7.77,6.0,"GAME, FISH AND PARKS",,,,
2021-02-25,022521,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-03-17,598277,110.71,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-03-16,IN3281834,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-03-17,599596,59.45,4.0,TOURISM,,,,
2021-03-01,19736,HOSPITALITY PLUS,12053819,,2021-03-17,599139,75.0,9.0,HEALTH,,,,
2021-02-11,7160630221,WEST CENTRAL ELECTRIC CO-OP,12029795,,2021-03-17,599580,19393.11,11.0,TRANSPORTATION,,,,
2021-03-10,1L7J-R3CM-TPV1,AMAZON CAPITAL SERVICES INC,12603089,,2021-03-17,599476,576.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-02-26,221326,THE PAINT STORE TOO,12649223,,2021-03-17,599508,70.0,18.0,CORRECTIONS,,,,
2021-03-04,IN3281567,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-03-17,598019,458.93,6.0,"GAME, FISH AND PARKS",,,,
2021-02-26,261580,NYBERGS ACE HARDWARE INC,12032400,02,2021-03-17,600269,332.91,18.0,CORRECTIONS,,,,
2021-02-12,015995501-021221,CLARITY TELECOM LLC,12479166,02,2021-03-17,598264,133.56,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-02-26,C80020548I,ELIOR INC,12548705,01,2021-03-17,598116,76.7,18.0,CORRECTIONS,,,,
2021-02-02,4774576831-0221,BLACK HILLS POWER & LIGHT CO,12028526,,2021-03-17,598256,251.74,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-03-10,76793,HEARTLAND VIDEO SYSTEMS INC,12020268,,2021-03-17,598268,2422.02,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-02-26,2021-02-10528,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2021-03-17,599836,160.0,18.0,CORRECTIONS,,,,
2021-02-20,111065-40,CYNTOM PROPERTY MANAGEMENT INC,12277167,,2021-03-17,599579,1000.0,11.0,TRANSPORTATION,,,,
2021-03-08,E170677,ONE CALL LOCATORS LTD,12120598,,2021-03-17,596715,1002.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2021-02-19,1001048024,DOLLAR GENERAL CORPORATION,12480250,,2021-03-17,597285,16.5,19.0,HUMAN SERVICES,,,,
2021-02-17,9944865,COLE PAPERS INC,12027125,,2021-03-17,597613,741.25,11.0,TRANSPORTATION,,,,
2021-02-19,1001048023,DOLLAR GENERAL CORPORATION,12480250,,2021-03-17,597286,41.0,19.0,HUMAN SERVICES,,,,
2021-02-18,717104-09,WS LEASING INC,12450438,,2021-03-17,599571,25000.0,11.0,TRANSPORTATION,,,,
2021-03-01,28867937,GREATAMERICA FINANCIAL SVC COR,12025514,,2021-03-17,600145,85.44,9.0,HEALTH,,,,
2021-02-17,S100764149.001,DAKOTA SUPPLY GROUP,12027834,02,2021-03-17,597617,445.64,11.0,TRANSPORTATION,,,,
2021-03-11,SO1003773,SOCIETY FOR HUMAN RESOURCE,12015853,01,2021-03-17,597806,219.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-03-10,816064,A & B BUSINESS INC,12036980,,2021-03-17,598193,2.77,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-03-04,INV8513576,MARCO TECHNOLOGIES LLC,12201534,,2021-03-17,598997,147.78,6.0,"GAME, FISH AND PARKS",,,,
2021-02-18,95058861,FLIGHT SAFETY INTL INC,12005178,,2021-03-17,599561,7300.0,11.0,TRANSPORTATION,,,,
2021-02-15,20006528.00-2,IMEG CORP,12595073,,2021-03-17,597872,7988.69,11.0,TRANSPORTATION,,,,
2021-02-28,513548,QUALIFIED PRESORT SERVICE LLC,12011039,,2021-03-17,599472,44.46,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-02-24,754440001,VNDR   12297163,12297163,,2021-03-17,598643,307.5,18.0,CORRECTIONS,,,,
2021-02-23,735873,REDWOOD TOXICOLOGY LABORATORY,12117241,,2021-03-17,599783,2780.0,18.0,CORRECTIONS,,,,
2020-03-02,71322,"GENETZKY, ROGER  DR",12064726,,2021-03-17,599238,297.85,14.0,PUBLIC SAFETY,,,,
2021-03-09,L091MARCH2021,MP FT PIERRE LLC,12511684,,2021-03-17,599109,539.0,9.0,HEALTH,,,,
2021-03-03,35531,DALES A1 TRANSMISSION LLC,12002184,,2021-03-17,599270,699.55,14.0,PUBLIC SAFETY,,,,
2021-03-08,21SC087608-FEB,SANFORD MEDICAL CENTER,12029851,09,2021-03-17,598341,46571.51,8.0,SOCIAL SERVICES,,,,
2021-03-04,9825035356,WW GRAINGER INC,12016771,30,2021-03-17,598551,754.62,11.0,TRANSPORTATION,,,,
2021-03-08,21SC087001-FEB,SANFORD MEDICAL CENTER,12029851,09,2021-03-17,598223,664.5,8.0,SOCIAL SERVICES,,,,
2021-03-08,136981,MYTHICS INC,12278193,,2021-03-17,600040,59503.11,8.0,SOCIAL SERVICES,,,,
2021-03-08,11154,WIND CIRCLE NETWORK INC,12445785,,2021-03-17,598356,184.07,8.0,SOCIAL SERVICES,,,,
2021-02-22,20-11117,MINNEHAHA COUNTY SHERIFF,12055058,06,2021-03-17,600035,1.0,8.0,SOCIAL SERVICES,,,,
2021-03-08,082102827,LEWIS & CLARK BEHVRL HLTH SVCS,12032509,,2021-03-17,598047,368.0,8.0,SOCIAL SERVICES,,,,
2021-03-03,RINV174189,RAY ALLEN MANUFACTURING CO INC,12121481,,2021-03-17,599205,593.91,14.0,PUBLIC SAFETY,,,,
2021-03-04,660241,ABERDEEN CHRYSLER CENTER,12041676,,2021-03-17,599248,37.35,14.0,PUBLIC SAFETY,,,,
2021-01-27,247460,STURGIS AUTO PARTS INC,12226403,,2021-03-17,597964,22.48,12.0,BUREAU OF ADMINISTRATION,,,,
2021-03-12,1954435321,ARAMARK UNIFORM SERVICE,12126178,03,2021-03-17,600009,104.07,8.0,SOCIAL SERVICES,,,,
2021-02-18,400576,SHORT ELLIOTT HENDRICKSON INC,12021809,,2021-03-17,599572,1402.26,11.0,TRANSPORTATION,,,,
2021-02-27,1943232710,MEDLINE INDUSTRIES INC,12017160,,2021-03-17,597646,318.69,17.0,VETERANS' AFFAIRS,,,,
2021-03-04,W1043672,DG INVESTMENT INTERMEDIATE HOL,12535106,,2021-03-17,599004,392.86,6.0,"GAME, FISH AND PARKS",,,,
2021-03-05,21SC191021-FEB21,SOUTH DAKOTA ACHIEVE,12012500,,2021-03-17,597697,2480.13,19.0,HUMAN SERVICES,,,,
2021-03-09,1421214524,BLACK HILLS POWER & LIGHT CO,12028526,,2021-03-17,599264,36.95,14.0,PUBLIC SAFETY,,,,
2021-03-17,M01CRF210316,VNDR   12501444,12501444,CV,2021-03-17,M599915,131715.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-02-25,INV8488186,MARCO TECHNOLOGIES LLC,12201534,,2021-03-17,598322,24.06,19.0,HUMAN SERVICES,,,,
2021-02-12,7406871,CDW GOVERNMENT INC,12018139,01,2021-03-17,598907,238.0,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-03-17,M01CRF210316,VNDR   12039628,12039628,CV,2021-03-17,M599915,197281.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-02-25,INV8488185,MARCO TECHNOLOGIES LLC,12201534,,2021-03-17,598325,14.66,19.0,HUMAN SERVICES,,,,
2021-03-17,M01CRF210316,VNDR   12278262,12278262,CV,2021-03-17,M599915,54361.0,11.0,BUREAU OF FINANCE & MANAGEMENT,,,,
2021-02-25,INV8488184,MARCO TECHNOLOGIES LLC,12201534,,2021-03-17,598326,11.57,19.0,HUMAN SERVICES,,,,
2021-02-18,5451997,MONROE TRUCK EQUIPMENT INC,12404752,,2021-03-17,597558,361.95,11.0,TRANSPORTATION,,,,
2021-02-18,5446384,MONROE TRUCK EQUIPMENT INC,12404752,,2021-03-17,597615,530.37,11.0,TRANSPORTATION,,,,
2020-12-19,000011,VNDR   12655720,12655720,,2021-03-17,599094,750.0,6.0,"GAME, FISH AND PARKS",,,,
2021-02-25,INV8488182,MARCO TECHNOLOGIES LLC,12201534,,2021-03-17,598324,11.09,19.0,HUMAN SERVICES,,,,
2021-03-08,21SC195005-FEB21,BLACK HILLS SPECIAL SERVICES,12037282,,2021-03-17,599283,24177.84,19.0,HUMAN SERVICES,,,,
2021-01-15,82722210,BUILDERS FIRSTSOURCE INC,12555010,01,2021-03-17,598991,289.11,6.0,"GAME, FISH AND PARKS",,,,
2021-02-28,624874-625723,HURON NEWSPAPERS LLC,12018176,,2021-03-17,600187,241.92,10.0,LABOR AND REGULATION,,,,
2021-02-26,C80020550I,ELIOR INC,12548705,01,2021-03-17,598118,75.12,18.0,CORRECTIONS,,,,
2021-02-01,2634,"DEGRAW, JANET",12488374,,2021-03-17,599503,128.0,18.0,CORRECTIONS,,,,
2021-02-19,11,SIOUX RURAL WATER SYSTEM INC,12033387,,2021-03-17,598171,11190.23,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-02-27,329863,NOODLE LTD,12048566,,2021-03-17,599199,54.5,14.0,PUBLIC SAFETY,,,,
2021-03-05,H1120--03XSWMR3F,CIAVARELLA DESIGN INC,12208722,,2021-03-17,596736,3304.8,12.0,BUREAU OF ADMINISTRATION,,,,
2021-02-24,18049256,MCKESSON MEDICAL-SURGICAL,12021827,,2021-03-17,598088,185.68,18.0,CORRECTIONS,,,,
2021-03-09,82102740,"MEYER, BARBARA R",12102357,,2021-03-17,599111,272.28,9.0,HEALTH,,,,
2021-03-04,IN3281781,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-03-17,598473,773.45,11.0,TRANSPORTATION,,,,
2021-03-09,2021442,"SAMPSON, PATRICIA R KENTON",12107513,,2021-03-17,597845,592.0,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-02-11,13609768-2021-02,LABORATORY CORPORATION OF AMER,12121509,,2021-03-17,599756,408.9,18.0,CORRECTIONS,,,,
2020-08-03,0221Z,VNDR   12044331,12044331,,2021-03-17,597458,75.24,8.0,SOCIAL SERVICES,,,,
2021-03-01,1366764,WASTE CONNECTIONS INC,12037175,08,2021-03-17,596718,502.5,12.0,BUREAU OF ADMINISTRATION,,,,
2021-02-25,644293,STATE OF NEBRASKA,12057828,A8,2021-03-17,598055,17738.14,11.0,TRANSPORTATION,,,,
2021-03-04,INV 131634,STAR LAUNDRY & DRY CLEANERS,12034878,,2021-03-17,597998,24.1,6.0,"GAME, FISH AND PARKS",,,,
2021-03-02,I055239,CHANDLERS INC,12047379,,2021-03-17,600199,340.0,11.0,TRANSPORTATION,,,,
2021-02-25,6840996,DAKOTA FLUID POWER INC,12044237,,2021-03-17,597557,503.0,11.0,TRANSPORTATION,,,,
2021-03-09,28920615,GREATAMERICA FINANCIAL SVC COR,12025514,,2021-03-17,600150,76.74,9.0,HEALTH,,,,
2021-03-08,031521-CH9,VNDR   12028962,12028962,10,2021-03-17,599971,319.44,6.0,"GAME, FISH AND PARKS",,,,
2021-03-09,WBRA-0321,NORTHWESTERN CORPORATION,12028962,15,2021-03-17,598938,856.3,6.0,"GAME, FISH AND PARKS",,,,
2021-03-03,03032021,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2021-03-17,600014,777.0,8.0,SOCIAL SERVICES,,,,
2021-01-20,82748211,BUILDERS FIRSTSOURCE INC,12555010,01,2021-03-17,598992,47.95,6.0,"GAME, FISH AND PARKS",,,,
2021-03-12,21SC083105-FEB,PERSONAL GROUP INC,12042774,,2021-03-17,599931,34819.04,8.0,SOCIAL SERVICES,,,,
2021-03-12,M1210241,VNDR   12061364,12061364,,2021-03-17,M599533,269.19,12.0,EDUCATION,,,,
2021-03-01,6057736167 0321,CENTURYLINK COMMUNICATIONS LLC,12188416,,2021-03-17,598278,512.92,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-03-05,8118921220,CITY OF MITCHELL,12054862,03,2021-03-17,599583,106661.14,11.0,TRANSPORTATION,,,,
2021-02-24,91891,MENARDS,12019798,06,2021-03-17,597653,5.99,16.0,MILITARY,,,,
2021-03-04,IN814004,A & B BUSINESS INC,12036980,,2021-03-17,597851,96.74,11.0,TRANSPORTATION,,,,
2021-03-08,20-100.01B-2F,TRUE ENGINEERING & LAND SURVEY,12599625,,2021-03-17,598884,6850.0,12.0,BUREAU OF ADMINISTRATION,,,,
2021-03-11,2021446,LEWIS & CLARK RURAL WATER SYST,12017835,,2021-03-17,599890,214702.11,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-01-27,0107538-IN,SURVIVAL ARMOR,12556516,,2021-03-17,598945,2090.28,6.0,"GAME, FISH AND PARKS",,,,
2021-02-11,31-222622,STURDEVANTS AUTO PARTS HOT,12174522,,2021-03-17,598987,182.3,6.0,"GAME, FISH AND PARKS",,,,
2021-02-01,279535B,MAIN & MAIN LLC,12156160,04,2021-03-17,598009,253.5,6.0,"GAME, FISH AND PARKS",,,,
2020-05-26,21211,B & C ENTERPRISES USA INC,12010531,,2021-03-17,598970,757.0,6.0,"GAME, FISH AND PARKS",,,,
2021-02-02,775212404,VNDR   12121650,12121650,01,2021-03-17,599013,415.53,6.0,"GAME, FISH AND PARKS",,,,
2021-02-25,200-1029719,PRECISE MRM LLC,12482708,,2021-03-17,597559,865.57,11.0,TRANSPORTATION,,,,
2021-02-10,400629,SHORT ELLIOTT HENDRICKSON INC,12021809,,2021-03-17,599568,30717.73,11.0,TRANSPORTATION,,,,
2021-02-19,2283392,RUNNING SUPPLY INC,12021713,,2021-03-17,598607,99.99,16.0,MILITARY,,,,
2021-03-05,082102770,CITY OF PIERRE,12054968,,2021-03-17,600042,186.95,19.0,HUMAN SERVICES,,,,
2021-03-04,B13118352,SHI INTERNATIONAL CORP,12011614,02,2021-03-17,598398,376.38,11.0,TRANSPORTATION,,,,
2021-02-23,503900,REGENCY MIDWEST VENTURES,12177768,,2021-03-17,598219,77.0,18.0,CORRECTIONS,,,,
2021-03-08,628216,DUDLEY LAUNDRY CO,12057489,,2021-03-17,599262,46.57,14.0,PUBLIC SAFETY,,,,
2021-03-03,030321,SAND DOLLAR HOSPITALITY LLC,12532341,,2021-03-17,597384,525.0,29.0,ATTORNEY GENERAL,,,,
2021-03-04,IN813920,A & B BUSINESS INC,12036980,,2021-03-17,599188,79.05,14.0,PUBLIC SAFETY,,,,
2021-02-25,INV8488188,MARCO TECHNOLOGIES LLC,12201534,,2021-03-17,597452,25.42,19.0,HUMAN SERVICES,,,,
2021-03-01,3307165,WASTE CONNECTIONS OF SD INC,12037175,01,2021-03-17,599772,41.0,18.0,CORRECTIONS,,,,
2021-02-25,JAN-FEB 2021,WESTERN SOUTH DAKOTA COMMUNITY,12031631,,2021-03-17,599279,11598.24,19.0,HUMAN SERVICES,,,,
2021-02-26,21SC191002 JAN,ADVANCE,12035722,,2021-03-17,597275,920.47,19.0,HUMAN SERVICES,,,,
