document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y,agency_code,agency_name
2020-09-29,65265,PRIME TIME HEALTHCARE LLC,12597017,,2020-10-21,,2963.0,17.0,VETERANS' AFFAIRS,,,,
2020-10-05,IN766684,A & B BUSINESS INC,12036980,,2020-10-21,,104.45,12.0,BUREAU OF ADMINISTRATION,,,,
2020-09-22,28533,H & O INC,12045753,,2020-10-21,,672.04,12.0,BUREAU OF ADMINISTRATION,,,,
2020-10-14,578-338868,KELLY MIDWEST VENTURES LP,12141895,07,2020-10-21,,75.0,18.0,CORRECTIONS,,,,
2020-10-05,41310,MENARDS INC,12019798,,2020-10-21,,64.06,14.0,PUBLIC SAFETY,,,,
2020-10-05,3818,ARROW PAPER PRODUCTS INC,12489794,,2020-10-21,,2709.38,14.0,PUBLIC SAFETY,,,,
2020-09-28,93609 OCT20,ROBINS WATER CONDITIONING INC,12043312,,2020-10-21,,10.0,14.0,PUBLIC SAFETY,,,,
2020-04-30,SC12115C-109-50,MTW SOLUTIONS LLC,12491439,,2020-10-21,,15450.0,12.0,EDUCATION,,,,
2020-08-12,12959,"VAN ZEE, GRANT A",12221240,,2020-10-21,,19.8,14.0,PUBLIC SAFETY,,,,
2020-08-31,6950,BROSZ ENGINEERING INC,12027853,02,2020-10-21,,1860.95,11.0,TRANSPORTATION,,,,
2020-09-21,009216,AUTO PROS INC,12203218,,2020-10-21,,81.14,12.0,BUREAU OF ADMINISTRATION,,,,
2020-09-21,101148699,GRAHAM TIRE COMPANY INC,12029595,01,2020-10-21,,650.72,12.0,BUREAU OF ADMINISTRATION,,,,
2020-09-22,101148703,GRAHAM TIRE COMPANY INC,12029595,01,2020-10-21,,203.99,12.0,BUREAU OF ADMINISTRATION,,,,
2020-10-19,M061JT122,"HOHENBERGER, DOUGLAS",12075774,,2020-10-21,,8438.95,6.0,"GAME, FISH AND PARKS",,,,
2020-10-07,DCM3381419,MRO CORPORATION,12001913,,2020-10-21,,11.76,19.0,HUMAN SERVICES,,,,
2020-10-03,452,SEATON PUBLISHING CO INC,12029449,07,2020-10-21,,26.8,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2020-10-12,DCC164445,JOHN LASSEGARD MD FAMILY PHYS,12553720,,2020-10-21,,387.28,19.0,HUMAN SERVICES,,,,
2020-09-29,VRM200930349175,VOLUNTEERS OF AMERICA DAKOTAS,12012819,01,2020-10-21,,8.48,19.0,HUMAN SERVICES,,,,
2020-10-13,ACCT 1002ZQ,REGENCY MIDWEST VENTURES LTD,12177768,03,2020-10-21,,1463.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-09-30,144008,SOUTHERN HILLS PUBLISHING INC,12051499,,2020-10-21,,17.34,6.0,"GAME, FISH AND PARKS",,,,
2020-09-29,INV8006987,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,15.39,19.0,HUMAN SERVICES,,,,
2020-10-01,566310000-100120,SOUTHEASTERN ELECTRIC COOP,12051401,02,2020-10-21,,194.52,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-23,3287,HANSEN ENTERPRISES,12522497,,2020-10-21,,279.8,12.0,BUREAU OF ADMINISTRATION,,,,
2020-09-30,24856,BLACK HILLS SPECIAL SERVICES,12037282,,2020-10-21,,377.09,19.0,HUMAN SERVICES,,,,
2020-10-06,2020-07-10150,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2020-10-21,,40.0,18.0,CORRECTIONS,,,,
2020-09-29,INV8006972,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,18.81,19.0,HUMAN SERVICES,,,,
2020-09-29,INV8006974,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,14.66,19.0,HUMAN SERVICES,,,,
2020-10-08,1T3X-YH3K-K911,AMAZON CAPITAL SERVICES INC,12603089,,2020-10-21,,220.62,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-01,3363-100120,H-D ELECTRIC COOPERATIVE INC,12029384,,2020-10-21,,193.58,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-09-29,INV8006959,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,9.72,19.0,HUMAN SERVICES,,,,
2020-09-29,INV8006996,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,39.66,19.0,HUMAN SERVICES,,,,
2020-10-08,21110082020,REGENCY MIDWEST VENTURES LTD,12177768,03,2020-10-21,,2156.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-01,WW1STMTOCT,VALLEY TELECOMMUNICATIONS,12030189,,2020-10-21,,162.45,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,WW1STMTOCT,MIDWAY PARTS INC,12276710,,2020-10-21,,14.98,6.0,"GAME, FISH AND PARKS",,,,
2020-09-10,79845,VERMILLION FORD INC,12029700,,2020-10-21,,41.98,12.0,BUREAU OF ADMINISTRATION,,,,
2020-10-01,2565111-100120,CENTURYLINK COMMUNICATIONS LLC,12188416,,2020-10-21,,6106.9,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-08-18,21SC08A305-JUL83,AVERA MCKENNAN,12029758,86,2020-10-21,,55.06,8.0,SOCIAL SERVICES,,,,
2020-08-18,21SC08A305-JUL63,AVERA MCKENNAN,12029758,86,2020-10-21,,160.8,8.0,SOCIAL SERVICES,,,,
2020-09-29,0318134891,CIOX HEALTH LLC,12115581,01,2020-10-21,,45.79,19.0,HUMAN SERVICES,,,,
2020-09-29,INV8006964,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,18.24,19.0,HUMAN SERVICES,,,,
2020-09-30,48878,WHEELHOUSE PLUMBING INC,12026750,,2020-10-21,,1840.0,18.0,CORRECTIONS,,,,
2020-08-18,21SC08A305-JUL40,AVERA MCKENNAN,12029758,86,2020-10-21,,112.29,8.0,SOCIAL SERVICES,,,,
2020-08-18,21SC08A305-JUL58,AVERA MCKENNAN,12029758,86,2020-10-21,,73.67,8.0,SOCIAL SERVICES,,,,
2020-09-28,4484,LIFEWORKS INC,12117541,,2020-10-21,,98.21,19.0,HUMAN SERVICES,,,,
2020-10-02,872691100000920,MONTANA-DAKOTA UTILITIES,12020954,12,2020-10-21,,58.78,11.0,TRANSPORTATION,,,,
2020-08-17,RX1216838,LEWIS DRUG MADISON 5,12029381,11,2020-10-21,,39.3,8.0,SOCIAL SERVICES,,,,
2020-10-07,012064,MEDIA ONE INC,12033887,,2020-10-21,,11500.0,11.0,TRANSPORTATION,,,,
2020-08-18,21SC08A305-JUL54,AVERA MCKENNAN,12029758,86,2020-10-21,,137.8,8.0,SOCIAL SERVICES,,,,
2020-07-23,29492,NOVEYA INCORPORATED,12053327,,2020-10-21,,308.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,7990,INTELLECTUAL TECHNOLOGY INC,12121834,,2020-10-21,,82731.6,18.0,CORRECTIONS,,,,
2020-09-23,02 940262,STAN HOUSTON EQUIPMENT CO INC,12029693,,2020-10-21,,1499.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-22,INV0130947,MILLBORN SEEDS INC,12041330,,2020-10-21,,3945.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,5356333,MEAD BUILDING CENTER OF YANKTN,12299341,,2020-10-21,,199.68,18.0,CORRECTIONS,,,,
2020-09-29,21SC191027-AUG20,LIFE QUEST,12035739,,2020-10-21,,15284.04,19.0,HUMAN SERVICES,,,,
2020-09-28,4408,LIFEWORKS INC,12117541,,2020-10-21,,104.88,19.0,HUMAN SERVICES,,,,
2020-06-28,10517-2,INDEPENDENT COMMUNICATIONS,12041535,,2020-10-21,,4000.0,14.0,PUBLIC SAFETY,,,,
2020-10-07,5676,NATIONAL TOWER CONTROLS LLC,12282181,,2020-10-21,,2843.47,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-09-29,VRM201013349056,LEWIS & CLARK BEHVRL HLTH SVCS,12032509,,2020-10-21,,11.79,19.0,HUMAN SERVICES,,,,
2020-09-28,VRM201013348949,SIOUX FALLS FAMILY VISION,12050048,02,2020-10-21,,12.03,19.0,HUMAN SERVICES,,,,
2020-09-21,15225CH,HOLZWARTH SALES & SERVICE INC,12044749,,2020-10-21,,292.5,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,20200930601,MID-DAKOTA RURAL WATER SYSTEM,12017722,,2020-10-21,,159.29,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,093020CON2190457,MATHESON TRIGAS INC,12263878,04,2020-10-21,,378.7,9.0,HEALTH,,,,
2020-09-29,VRM201013348950,HUMAN SERVICE AGENCY,12031085,02,2020-10-21,,12.03,19.0,HUMAN SERVICES,,,,
2020-10-01,3181016,WASTE CONNECTIONS OF SD INC,12037175,,2020-10-21,,117.24,6.0,"GAME, FISH AND PARKS",,,,
2020-09-29,INV8006967,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,16.4,19.0,HUMAN SERVICES,,,,
2020-10-05,394802,RAPID CITY -- CITY OF,12055002,,2020-10-21,,26.28,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-09-29,INV8006975,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,11.4,19.0,HUMAN SERVICES,,,,
2020-08-18,21SC08A305-JUL30,AVERA MCKENNAN,12029758,86,2020-10-21,,137.8,8.0,SOCIAL SERVICES,,,,
2020-09-20,162111812,CLARITY TELECOM LLC,12479166,,2020-10-21,,213.9,16.0,MILITARY,,,,
2020-10-16,347475,MIDSTATES PRINTING INC,12040671,,2020-10-21,,144.0,10.0,GOVERNOR'S OFFICE,,,,
2020-09-29,INV8006970,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,3.78,19.0,HUMAN SERVICES,,,,
2020-10-02,07827042010,OPEN TEXT INC,12305103,,2020-10-21,,19.18,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-09-26,67168407,LABORATORY CORP AMERICA HLDING,12005124,,2020-10-21,,375600.0,9.0,HEALTH,,,,
2020-10-02,558100-100220,LAKE REGION ELECTRIC ASSN INC,12028902,,2020-10-21,,2814.45,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-10-04,9833242-100420,CENTURYLINK COMMUNICATIONS LLC,12188416,,2020-10-21,,56.89,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-10-01,600,FALL RIVER SANITATION,12539572,,2020-10-21,,3096.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,202009205,DAKOTA ENERGY COOPERATIVE INC,12046929,01,2020-10-21,,84.5,6.0,"GAME, FISH AND PARKS",,,,
2020-09-21,8015700,C & J INC,12032358,,2020-10-21,,650.0,16.0,MILITARY,,,,
2020-09-30,470328-0-2020-09,LEWIS FAMILY DRUG LLC,12050102,01,2020-10-21,,4.59,18.0,CORRECTIONS,,,,
2020-10-01,1333813,WASTE CONNECTIONS INC,12037175,08,2020-10-21,,9707.8,12.0,BUREAU OF ADMINISTRATION,,,,
2020-09-22,11AC001115-1F,CUSTER COUNTY AUDITOR,12054441,02,2020-10-21,,20000.0,11.0,TRANSPORTATION,,,,
2020-10-01,6776998-100120,CENTURYLINK COMMUNICATIONS LLC,12188416,,2020-10-21,,9628.22,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-09-23,701808227,NORTHERN STATES POWER COMPANY,12023853,,2020-10-21,,9.81,11.0,TRANSPORTATION,,,,
2020-09-23,1864,NELSONS OIL & GAS,12035410,09,2020-10-21,,51.52,11.0,TRANSPORTATION,,,,
2020-10-02,385483,SUDS & DUDS INC,12049672,,2020-10-21,,16.33,14.0,PUBLIC SAFETY,,,,
2020-10-09,DCC148489,CENTER FOR FAMILY MEDICINE,12033290,,2020-10-21,,417.86,19.0,HUMAN SERVICES,,,,
2020-09-23,01W3088,CRAWFORD TRUCKS & EQUIPMENT,12037417,,2020-10-21,,477.94,11.0,TRANSPORTATION,,,,
2020-10-09,21SC193062-AUG20,BENNETT COUNTY SENIOR CITIZENS,12033582,,2020-10-21,,21353.57,19.0,HUMAN SERVICES,,,,
2020-09-22,60589226101020,QWEST CORPORATION,12121401,20,2020-10-21,,49.95,11.0,TRANSPORTATION,,,,
2020-08-18,21SC08A305-JUL71,AVERA MCKENNAN,12029758,86,2020-10-21,,73.67,8.0,SOCIAL SERVICES,,,,
2020-10-01,7737499-100120,CENTURYLINK COMMUNICATIONS LLC,12188416,,2020-10-21,,25011.4,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-10-12,DCM3189770,RAPID CITY MEDICAL CENTER,12029569,01,2020-10-21,,11.79,19.0,HUMAN SERVICES,,,,
2020-09-29,1,"BERGERON, CHANTEL",12562170,,2020-10-21,,194.44,19.0,HUMAN SERVICES,,,,
2020-09-22,36853RM,JENSEN ROCK & SAND INC,12031491,01,2020-10-21,,635.0,11.0,TRANSPORTATION,,,,
2020-10-01,5717-100120,CAM WAL ELECTRIC COOPERATIVE,12029532,,2020-10-21,,225.06,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-09-23,70367397,BOMGAARS SUPPLY INC,12024635,01,2020-10-21,,23.48,11.0,TRANSPORTATION,,,,
2020-10-16,2021144100031AUG,JAN MANOLIS FAMILY SAFE CENTER,12235205,,2020-10-21,,4665.82,14.0,PUBLIC SAFETY,,,,
2020-10-16,2021144100029SEP,CATHOLIC FAMILY SERVICES,12031122,,2020-10-21,,3564.0,14.0,PUBLIC SAFETY,,,,
2020-09-21,44972,ROSEBUD CONCRETE INC,12045983,,2020-10-21,,158.5,11.0,TRANSPORTATION,,,,
2020-09-21,41318,AGTEGRA COOPERATIVE,12029118,07,2020-10-21,,2742.46,11.0,TRANSPORTATION,,,,
2020-09-19,70366567,BOMGAARS SUPPLY INC,12024635,01,2020-10-21,,19.99,11.0,TRANSPORTATION,,,,
2020-09-19,14591059 GP,TITAN MACHINERY INC,12027539,10,2020-10-21,,310.75,11.0,TRANSPORTATION,,,,
2020-10-02,386889/392374,SUDS & DUDS INC,12049672,,2020-10-21,,15.8,14.0,PUBLIC SAFETY,,,,
2020-10-09,IDRP DRAW #2,LIBERTY  TOWNSHIP,12621141,,2020-10-21,,103028.15,14.0,PUBLIC SAFETY,,,,
2020-10-08,HS-2020-00237,HAMLIN COUNTY SHERIFF,12054615,04,2020-10-21,,1196.6,14.0,PUBLIC SAFETY,,,,
2020-10-09,DCC164117,"COUPLAND, MARY ANN",12249427,,2020-10-21,,50.0,19.0,HUMAN SERVICES,,,,
2020-07-29,96465,ULTEIG,12027184,02,2020-10-21,,5575.19,11.0,TRANSPORTATION,,,,
2020-09-22,2837698-600920,NORTHWESTERN ENERGY,12028962,15,2020-10-21,,158.7,11.0,TRANSPORTATION,,,,
2020-08-18,21SC08A305-JUL70,AVERA MCKENNAN,12029758,86,2020-10-21,,73.67,8.0,SOCIAL SERVICES,,,,
2020-09-26,06NA-02,JOURNEY GROUP COMPANIES,12029062,,2020-10-21,,37444.42,11.0,TRANSPORTATION,,,,
2020-10-09,DCT150529,"ARNESON, WILLIAM L",12628931,,2020-10-21,,244.0,19.0,HUMAN SERVICES,,,,
2020-09-26,05E4-03,ASPHALT PAVING & MATERIALS CO,12031392,,2020-10-21,,71946.32,11.0,TRANSPORTATION,,,,
2020-10-09,DCM3445613,AVERA MCKENNAN,12029758,D4,2020-10-21,,11.79,19.0,HUMAN SERVICES,,,,
2020-08-18,21SC08A305-JUL91,AVERA MCKENNAN,12029758,86,2020-10-21,,73.67,8.0,SOCIAL SERVICES,,,,
2020-08-18,21SC08A305-JUL87,AVERA MCKENNAN,12029758,86,2020-10-21,,137.8,8.0,SOCIAL SERVICES,,,,
2020-09-25,BS1909-001042,WEST PLAINS ENGINEERING,12045250,,2020-10-21,,1640.0,11.0,TRANSPORTATION,,,,
2020-09-24,47949,ROSEBUD CONCRETE INC,12045983,,2020-10-21,,450.0,11.0,TRANSPORTATION,,,,
2020-09-22,11476,APEX STRUCTURAL DESIGN LLC,12625471,,2020-10-21,,7225.0,11.0,TRANSPORTATION,,,,
2020-10-10,DCM3314885,MRO CORPORATION,12001913,,2020-10-21,,10.76,19.0,HUMAN SERVICES,,,,
2020-09-30,210299,FRENCH CREEK SUPPLY INC,12124703,02,2020-10-21,,128.49,11.0,TRANSPORTATION,,,,
2020-09-25,10426703729,DELL MARKETING LP,12118714,,2020-10-21,,152.74,12.0,EDUCATION,,,,
2020-10-05,WTNPB-0920,CODINGTON-CLARK ELECTRIC CO-OP,12028607,,2020-10-21,,41.76,6.0,"GAME, FISH AND PARKS",,,,
2020-08-24,RX1646382,LEWIS DRUG HURON 4,12029381,02,2020-10-21,,23.89,8.0,SOCIAL SERVICES,,,,
2020-08-21,RX116403,LEWIS DRUGS INC,12029381,20,2020-10-21,,17.46,8.0,SOCIAL SERVICES,,,,
2020-10-01,1Y74-1N9V-VYLY,AMAZON CAPITAL SERVICES INC,12603089,,2020-10-21,,39.96,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-09-25,61759,KELLY ANTONSEN,12043824,,2020-10-21,,116.03,6.0,"GAME, FISH AND PARKS",,,,
2020-09-24,IN3111651,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-10-21,,17.31,6.0,"GAME, FISH AND PARKS",,,,
2020-10-16,2020-CSW-017 #2,JERAULD CO CONSERVATION DIST,12031928,,2020-10-21,,831.96,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2020-09-25,258230,M & R SIGNS & BILLBOARDS INC,12052888,,2020-10-21,,180.0,6.0,"GAME, FISH AND PARKS",,,,
2020-10-04,57338-2020-09,OMNICARE OF SOUTH DAKOTA,12022818,,2020-10-21,,14.25,18.0,CORRECTIONS,,,,
2020-10-01,765475,A & B BUSINESS INC,12036980,,2020-10-21,,1.56,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-01,10.1.20-6.1.21,UNKE-LYONS INC,12030794,,2020-10-21,490772,250.9,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2020-10-02,155B,"DRIESEN, BETHANY M",12579898,,2020-10-21,,388.88,19.0,HUMAN SERVICES,,,,
2020-09-30,32439,MENARDS,12019798,02,2020-10-21,,121.67,6.0,"GAME, FISH AND PARKS",,,,
2020-08-20,62607,WEGNER AUTO COMPANY INC,12031818,,2020-10-21,,274.83,12.0,BUREAU OF ADMINISTRATION,,,,
2020-10-14,11AC007712-1,FLANDREAU- CITY OF,12054542,,2020-10-21,,20000.0,11.0,TRANSPORTATION,,,,
2020-10-04,WBRB-0920,WEBSTER-CITY OF,12055200,,2020-10-21,,61.2,6.0,"GAME, FISH AND PARKS",,,,
2020-10-04,57336-2020-09,OMNICARE OF SOUTH DAKOTA,12022818,,2020-10-21,,8.49,18.0,CORRECTIONS,,,,
2020-10-01,1685758,ALL ELECTRONICS,12126062,,2020-10-21,,120.93,18.0,CORRECTIONS,,,,
2020-10-01,2020-09,SACRED HEART HEALTH SERVICES,12029786,,2020-10-21,,366.0,18.0,CORRECTIONS,,,,
2020-10-07,379575,WATERTOWN--CITY OF,12055187,,2020-10-21,,10.5,6.0,"GAME, FISH AND PARKS",,,,
2020-10-01,830-100120,A TO Z WORLD LANGUAGES INC,12019401,,2020-10-21,,66.0,18.0,CORRECTIONS,,,,
2020-09-29,INV8006957,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,5.5,19.0,HUMAN SERVICES,,,,
2020-09-30,1055-00003-0000,HAUGO BROADCASTING INC,12037714,01,2020-10-21,,1050.0,6.0,"GAME, FISH AND PARKS",,,,
2020-10-04,57336-2020-07CR,OMNICARE OF SOUTH DAKOTA,12022818,,2020-10-21,,-16.52,18.0,CORRECTIONS,,,,
2020-10-01,2020-08-10117,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2020-10-21,,40.0,18.0,CORRECTIONS,,,,
2020-10-01,VRM201013347993,DAKOTA COUNSELING INSTITUTE,12032458,01,2020-10-21,,12.03,19.0,HUMAN SERVICES,,,,
2020-09-25,WW1STMTOCT,MONTANA-DAKOTA UTILITIES,12020954,12,2020-10-21,,43.7,6.0,"GAME, FISH AND PARKS",,,,
2020-10-01,IVC26679,CHILLER SYSTEMS INC,12027908,,2020-10-21,,1014.22,18.0,CORRECTIONS,,,,
2020-09-30,516881,L G EVERIST INCORPORATED,12029895,,2020-10-21,,564.96,6.0,"GAME, FISH AND PARKS",,,,
2020-10-01,13426196,GOLDEN WEST TELECOMM CO-OP INC,12030103,,2020-10-21,,141.93,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-05,WTNPA-0920,CODINGTON-CLARK ELECTRIC CO-OP,12028607,,2020-10-21,,41.5,6.0,"GAME, FISH AND PARKS",,,,
2020-09-25,18959,BIG RED LLC,12153882,,2020-10-21,,330.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-29,INV8006966,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,8.12,19.0,HUMAN SERVICES,,,,
2020-10-07,600143710,POMPS TIRE SERVICE INC,12019738,,2020-10-21,,75.0,6.0,"GAME, FISH AND PARKS",,,,
2020-10-01,1242794-100120,BUTTE ELECTRIC COOPERATIVE INC,12028547,,2020-10-21,,258.45,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-09-30,126700752001,OFFICE DEPOT,12115896,05,2020-10-21,,59.9,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-13,18217,LEE CONSOLIDATED HOLDINGS INC,12025349,,2020-10-21,,34.84,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2020-10-01,DL11081,WEST RIVER FOUNDATION,12017568,02,2020-10-21,,1103.89,19.0,HUMAN SERVICES,,,,
2020-10-01,VRM201013347157,"REHUREK, JOSEPH ROBERT",12104021,,2020-10-21,,763.85,19.0,HUMAN SERVICES,,,,
2020-09-26,17944-1,LEE CONSOLIDATED HOLDINGS INC,12025349,,2020-10-21,,595.0,6.0,"GAME, FISH AND PARKS",,,,
2020-10-10,20869045,NORTHERN VALLEY COMMUNICATIONS,12124418,,2020-10-21,,111.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-09-28,127062543001,OFFICE DEPOT,12115896,05,2020-10-21,,69.59,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-09-28,9559,SOUTHEAST SD TOURISM ASSN,12041356,,2020-10-21,,5577.3,6.0,"GAME, FISH AND PARKS",,,,
2020-10-05,IN767129,A & B BUSINESS INC,12036980,,2020-10-21,,174.34,6.0,"GAME, FISH AND PARKS",,,,
2020-10-01,7891,BADGER STATE RECOVERY INC,12208910,01,2020-10-21,,121.8,19.0,HUMAN SERVICES,,,,
2020-09-28,32293,LANGFORD LUMBER CO INC,12150289,,2020-10-21,,347.48,6.0,"GAME, FISH AND PARKS",,,,
2020-10-05,45023,BLACK HILLS BADLANDS & LAKES,12028507,,2020-10-21,,1725.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,49632,LOGAN ELECTRIC CONSTRUCTION,12042658,,2020-10-21,,800.0,6.0,"GAME, FISH AND PARKS",,,,
2020-10-05,2302,COMMUNITY OIL GLACIAL LAKES,12050092,,2020-10-21,,20.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,8059829560,STAPLES CONTRACT & COMMERCIALC,12163692,01,2020-10-21,,1015.63,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-05,109134,MID CONTINENT TESTING LABS INC,12039635,,2020-10-21,,35.35,6.0,"GAME, FISH AND PARKS",,,,
2020-10-15,093020CON210823,SANFORD MEDICAL CENTER,12029851,09,2020-10-21,,1200.0,9.0,HEALTH,,,,
2020-09-30,362517,ANGOSTURA RESORT MGMT INC,12044043,,2020-10-21,,141.33,6.0,"GAME, FISH AND PARKS",,,,
2020-10-05,45022,BLACK HILLS BADLANDS & LAKES,12028507,,2020-10-21,,1149.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,20200930202,DAKOTA ENERGY COOPERATIVE INC,12046929,01,2020-10-21,,56.13,6.0,"GAME, FISH AND PARKS",,,,
2020-10-14,1020CON210804,"TELLINGHUISEN, CAROL",12078255,,2020-10-21,,2710.06,9.0,HEALTH,,,,
2020-09-30,1689246,CBC COMPANIES INC,12484894,,2020-10-21,,12.0,10.0,GOVERNOR'S OFFICE,,,,
2020-10-09,70742SC004502,MP FT PIERRE LLC,12511684,,2020-10-21,,154.0,14.0,BUREAU OF HUMAN RESOURCES,,,,
2020-10-05,100520 FB,WEST CENTRAL ELECTRIC CO-OP,12029795,,2020-10-21,,37.01,6.0,"GAME, FISH AND PARKS",,,,
2020-10-05,109179,MID CONTINENT TESTING LABS INC,12039635,,2020-10-21,,214.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,57697200,BOMGAARS SUPPLY INC,12024635,01,2020-10-21,,254.26,6.0,"GAME, FISH AND PARKS",,,,
2020-10-02,20201002FS,LAKE REGION ELECTRIC ASSN INC,12028902,,2020-10-21,,1396.57,6.0,"GAME, FISH AND PARKS",,,,
2020-10-01,SF1STMT100120,BON HOMME YANKTON ELECT ASSN,12029352,,2020-10-21,,12.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-30,77020,MEDICAL WASTE TRANSPORT INC,12044036,,2020-10-21,,50.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-08,RX161511/01,GENOA HEALTHCARE OF SD,12117537,,2020-10-21,,12.84,8.0,SOCIAL SERVICES,,,,
2020-10-15,457576,HP INC,12125515,11,2020-10-21,,208.9,25.0,RETIREMENT SYSTEM,,,,
2020-10-05,INV0131413,MILLBORN SEEDS INC,12041330,,2020-10-21,,10800.0,6.0,"GAME, FISH AND PARKS",,,,
2020-07-17,20-01359,DAVISON COUNTY SHERIFF,12054865,09,2020-10-21,,2.24,8.0,SOCIAL SERVICES,,,,
2020-10-05,INV0131414,MILLBORN SEEDS INC,12041330,,2020-10-21,,900.0,6.0,"GAME, FISH AND PARKS",,,,
2020-10-06,9675102876,GRAINGER,12016771,16,2020-10-21,,1402.99,6.0,"GAME, FISH AND PARKS",,,,
2020-10-08,B59487,BLUETARP FINANCIAL INC,12223726,01,2020-10-21,,71.98,18.0,CORRECTIONS,,,,
2020-10-10,I63P-03,"MOELLER, CHRIS",12244532,,2020-10-21,,1737.5,6.0,"GAME, FISH AND PARKS",,,,
2020-09-29,INV8006989,MARCO TECHNOLOGIES LLC,12201534,,2020-10-21,,30.76,19.0,HUMAN SERVICES,,,,
2020-10-06,921427,DEPENDABLE SANITATION INC,12035576,,2020-10-21,,10.0,6.0,"GAME, FISH AND PARKS",,,,
2020-10-01,372419,KELLY MIDWEST VENTURES LP,12141895,04,2020-10-21,,75.0,10.0,GOVERNOR'S OFFICE,,,,
2020-10-13,2020-06,RESOLUTION TREATMENT SERVICES,12544108,,2020-10-21,,1960.0,18.0,CORRECTIONS,,,,
2020-09-15,1602073486,AMERIPRIDE SERVICES INC,12021245,02,2020-10-21,,15.06,6.0,"GAME, FISH AND PARKS",,,,
2020-10-08,JJRI2020,BRULE COUNTY AUDITOR,12054398,02,2020-10-21,,5545.25,18.0,CORRECTIONS,,,,
2020-10-02,1028100220,IRON OUTFITTER WASTE SERVICESC,12562857,01,2020-10-21,,38.08,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-02,155D,"DRIESEN, BETHANY M",12579898,,2020-10-21,,388.88,19.0,HUMAN SERVICES,,,,
2020-10-16,2021186,"SAMPSON, PATRICIA R KENTON",12107513,,2020-10-21,,720.0,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2020-10-04,2107,ADAMS SALVAGE RECYCLING &,12546569,,2020-10-21,,909.31,6.0,"GAME, FISH AND PARKS",,,,
