document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y,agency_code,agency_name
2020-06-19,SO-3028578,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-07-15,,188.14,320.0,STATE TREASURER,,,,
2020-07-01,VRM200709346528,LIFE QUEST,12035739,01,2020-07-15,,52.44,19.0,HUMAN SERVICES,,,,
2020-06-25,356049,SUDS & DUDS INC,12049672,,2020-07-15,,19.22,11.0,TRANSPORTATION,,,,
2020-07-01,VRM200702346913,"MARTIN, BRENDA K",12588771,,2020-07-15,,192.34,19.0,HUMAN SERVICES,,,,
2020-06-30,162110141,STURGIS WATER DEPARTMENT,12055103,,2020-07-15,,312.0,16.0,MILITARY,,,,
2020-06-26,BR19037-001007,WEST PLAINS ENGINEERING,12045250,,2020-07-15,,2300.0,16.0,MILITARY,,,,
2020-06-22,INV260004078,ELIOR INC,12548705,,2020-07-15,,73929.14,19.0,HUMAN SERVICES,,,,
2020-06-26,24080,TEMPERATURE TECHNOLOGY INC,12038147,,2020-07-15,,270.0,16.0,MILITARY,,,,
2020-07-02,B11949388,SHI INTERNATIONAL CORP,12011614,02,2020-07-15,,313.8,29.0,ATTORNEY GENERAL,,,,
2020-07-01,AWAR 1-00970,AMERICAS WILDLIFE ASSN FOR,12593318,,2020-07-15,,1282.05,6.0,"GAME, FISH AND PARKS",,,,
2020-07-01,ANGO07012020,FALL RIVER WATER USERS DISTR,12051456,,2020-07-15,,1096.41,6.0,"GAME, FISH AND PARKS",,,,
2020-07-06,13445,ALL NATIONS INTERPRETERS INC,12601137,,2020-07-15,,50.0,19.0,HUMAN SERVICES,,,,
2020-06-25,20431,KEVIN HOFFMAN,12023393,,2020-07-15,,332.0,12.0,BUREAU OF ADMINISTRATION,,,,
2020-06-24,2020-06-207189,VERACITY RESEARCH,12050207,,2020-07-15,,325.0,18.0,CORRECTIONS,,,,
2020-05-19,DSR4440 PW435,NEW HOPE TOWNSHIP,12623580,,2020-07-15,,42336.58,14.0,PUBLIC SAFETY,,,,
2020-06-25,20434,KEVIN HOFFMAN,12023393,,2020-07-15,,332.0,12.0,BUREAU OF ADMINISTRATION,,,,
2020-06-25,20437,KEVIN HOFFMAN,12023393,,2020-07-15,,239.0,12.0,BUREAU OF ADMINISTRATION,,,,
2020-07-01,3133931,WASTE CONNECTIONS OF SD INC,12037175,01,2020-07-15,,57.92,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-22,46055275 6/22/20,RAPID CITY -- CITY OF,12055002,,2020-07-15,,38.98,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2020-06-03,2108320620,"CHMELA, TERRY",12264694,,2020-07-15,,6500.0,11.0,TRANSPORTATION,,,,
2020-06-23,212438,JAYS WELDING & REPAIR INC,12117755,,2020-07-15,,45.0,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2020-06-24,1527976,MINNESOTA CONWAY FIRE & SAFETY,12602259,,2020-07-15,,103.0,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2020-06-24,5671752-5710418,RUNNING SUPPLY INC,12021713,03,2020-07-15,,382.99,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2020-07-08,2507610,FULL CIRCLE AG BRITTON AGRONOM,12028768,02,2020-07-15,,6230.01,30.0,SCHOOL & PUBLIC LANDS,,,,
2020-06-30,730,"BLUE, ROBERT J",12210645,,2020-07-15,,4968.19,16.0,MILITARY,,,,
2020-07-08,280304,"CROW, ROBERT D",12043429,,2020-07-15,,597.25,30.0,SCHOOL & PUBLIC LANDS,,,,
2020-07-08,162,MD SPRAYING SERVICES INC,12523059,,2020-07-15,,712.5,30.0,SCHOOL & PUBLIC LANDS,,,,
2020-07-01,VRM200702346898,"MARTIN, BRENDA K",12588771,,2020-07-15,,12.85,19.0,HUMAN SERVICES,,,,
2020-07-01,VRM200702339443,"THOMPSON, KEITH LEE",12508787,,2020-07-15,,41.13,19.0,HUMAN SERVICES,,,,
2020-07-08,894050100030720,MONTANA-DAKOTA UTILITIES,12020954,12,2020-07-15,,65.31,11.0,TRANSPORTATION,,,,
2020-07-03,45566,MOYLE PETROLEUM CO,12030428,04,2020-07-15,,1218.23,11.0,TRANSPORTATION,,,,
2020-07-03,120597,BLACKSTRAP INC,12241692,,2020-07-15,,2271.54,11.0,TRANSPORTATION,,,,
2020-07-02,P23325,BROSZ ENGINEERING INC,12027853,01,2020-07-15,,3904.5,11.0,TRANSPORTATION,,,,
2020-07-01,WTNA-0620,H-D ELECTRIC COOPERATIVE INC,12029384,,2020-07-15,,38.51,6.0,"GAME, FISH AND PARKS",,,,
2020-06-25,297627130620,NORTHWESTERN ENERGY,12028962,15,2020-07-15,,19.11,11.0,TRANSPORTATION,,,,
2020-06-30,120294,PIGOTT INC,12585859,,2020-07-15,,941.17,9.0,HEALTH,,,,
2020-06-19,ZFB8867,CDW GOVERNMENT INC,12018139,01,2020-07-15,,63.5,281.0,LEGISLATIVE RESEARCH COUNCIL,,,,
2020-06-19,162110168,CENTURYLINK COMMUNICATIONS LLC,12188416,,2020-07-15,,134.89,16.0,MILITARY,,,,
2020-06-30,311001,S ELLWEIN INC,12044712,,2020-07-15,,74.75,31.0,SECRETARY OF STATE,,,,
2020-07-02,162110190,SUDS & DUDS INC,12049672,,2020-07-15,,86.42,16.0,MILITARY,,,,
2020-07-02,162110186,SUDS & DUDS INC,12049672,,2020-07-15,,445.14,16.0,MILITARY,,,,
2020-07-02,162110185,SUDS & DUDS INC,12049672,,2020-07-15,,179.72,16.0,MILITARY,,,,
2020-07-02,162110182,SUDS & DUDS INC,12049672,,2020-07-15,,355.96,16.0,MILITARY,,,,
2020-07-02,162110179,OTTER TAIL POWER COMPANY,12020975,03,2020-07-15,,8.83,16.0,MILITARY,,,,
2020-06-23,523701,CENTURY BUSINESS PRODUCTS INC,12039139,,2020-07-15,,111.13,281.0,LEGISLATIVE RESEARCH COUNCIL,,,,
2020-07-06,98408,MENARDS,12019798,12,2020-07-15,,55.35,6.0,"GAME, FISH AND PARKS",,,,
2020-06-18,106374,MICROFILM PRODUCTS COMPANY,12592487,,2020-07-15,,999.5,12.0,EDUCATION,,,,
2020-07-01,213687,SDN COMMUNICATIONS LLC,12051515,01,2020-07-15,,39815.71,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-07-10,M0240D0211,CITY OF GROTON,12054599,,2020-07-15,,84.0,2.0,REVENUE,,,,
2020-07-10,M0240D0211,LENNOX CITY OF,12054784,,2020-07-15,,288.0,2.0,REVENUE,,,,
2020-06-22,C03694,TRANSOURCE TRUCK & EQUIPMENT C,12573979,,2020-07-15,,51.65,11.0,TRANSPORTATION,,,,
2020-07-10,M0240D0211,MIDLAND-TOWN OF,12054838,,2020-07-15,,120.0,2.0,REVENUE,,,,
2020-07-13,0620CON200943,HURON REGIONAL MEDICAL CENTER,12035340,,2020-07-15,,25000.0,9.0,HEALTH,,,,
2020-07-13,M0601JT020,"FAST, DARBY R",12606110,,2020-07-15,,1933.75,6.0,"GAME, FISH AND PARKS",,,,
2020-07-09,21SC096079,TEA HOUSING AND REDEVELOPMENT,12231112,,2020-07-15,,920.0,9.0,HEALTH,,,,
2020-07-13,M0601JT020,"OLEN, PATRICIA",12624266,,2020-07-15,,3423.72,6.0,"GAME, FISH AND PARKS",,,,
2020-07-13,M061JT022,BOESEN FARM LLC,12624292,,2020-07-15,,31123.84,6.0,"GAME, FISH AND PARKS",,,,
2020-07-10,M0240D0211,VIBORG-CITY OF,12055166,,2020-07-15,,264.0,2.0,REVENUE,,,,
2020-07-01,739312,A & B BUSINESS INC,12036980,,2020-07-15,,2.15,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-07-10,M0240D0211,VOLGA-CITY OF,12055170,,2020-07-15,,72.0,2.0,REVENUE,,,,
2020-07-09,21SC096071,ANGELHAUS NORTH LLC,12624244,,2020-07-15,,100.0,9.0,HEALTH,,,,
2020-07-10,M0240D0211,WARD-TOWN OF,12036597,,2020-07-15,,12.0,2.0,REVENUE,,,,
2020-06-19,21857872,MATHESON TRIGAS INC,12263878,02,2020-07-15,,29.09,11.0,TRANSPORTATION,,,,
2020-07-10,M0240D0211,WAUBAY-CITY OF,12055193,01,2020-07-15,,240.0,2.0,REVENUE,,,,
2020-07-10,M0240D0211,WHITE RIVER-CITY OF,12055245,,2020-07-15,,132.0,2.0,REVENUE,,,,
2020-07-09,21SC096076,LEWIS & CLARK BEHVRL HLTH SVCS,12032509,01,2020-07-15,,1300.0,9.0,HEALTH,,,,
2020-06-23,35033,MENARDS,12019798,05,2020-07-15,,462.32,6.0,"GAME, FISH AND PARKS",,,,
2020-07-09,04X20SP010,"ZIMMERMAN, MARK A",12065194,,2020-07-15,,1400.0,4.0,TOURISM,,,,
2020-07-01,3133832,WASTE CONNECTIONS OF SD INC,12037175,01,2020-07-15,,40.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-07-10,M0240D0211,KADOKA-CITY OF,12054719,,2020-07-15,,84.0,2.0,REVENUE,,,,
2020-07-08,04X20CAR006,MADISON AREA ARTS COUNCIL,12044070,,2020-07-15,,2250.0,4.0,TOURISM,,,,
2020-06-19,68167,MITCHELL IRON & SUPPLY,12028948,,2020-07-15,,238.57,11.0,TRANSPORTATION,,,,
2020-06-18,32322,BOWES CONSTRUCTION INC,12038081,,2020-07-15,,1184.43,11.0,TRANSPORTATION,,,,
2020-06-18,242815,FARNAMS GENUINE PARTS INC,12022095,,2020-07-15,,-398.33,11.0,TRANSPORTATION,,,,
2020-07-10,M0240D0211,CITY OF MILBANK,12054844,02,2020-07-15,,192.0,2.0,REVENUE,,,,
2020-07-01,16790,PMN TRAC INC,12115868,01,2020-07-15,,9170.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-18,234919,KLAUDT SERVICE,12031295,,2020-07-15,,2835.0,11.0,TRANSPORTATION,,,,
2020-07-13,0620CON210527,"VEGA, JOAN E",12381001,,2020-07-15,,989.86,9.0,HEALTH,,,,
2020-06-18,550814,DUDLEY LAUNDRY CO,12057489,,2020-07-15,,26.0,11.0,TRANSPORTATION,,,,
2020-06-18,2201700061,DRUM CORPORATION,12040346,,2020-07-15,,35.68,11.0,TRANSPORTATION,,,,
2020-07-07,4699,SIOUX FALLS RUBBER STAMP WORKS,12036365,,2020-07-15,,28.45,2.0,REVENUE,,,,
2020-06-22,IM10520,AUTOMOTIVE COMPANY INC,12038298,03,2020-07-15,,40.8,6.0,"GAME, FISH AND PARKS",,,,
2020-07-10,M0240D0211,CITY OF ARMOUR,12032002,01,2020-07-15,,84.0,2.0,REVENUE,,,,
2020-07-01,200600029,GOLDEN WEST TECHNOLOGIES,12040006,,2020-07-15,,30.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-07-10,M0240D0211,FREEMAN-CITY OF,12054562,,2020-07-15,,276.0,2.0,REVENUE,,,,
2020-07-10,M0240D0211,HARTFORD-CITY OF,12054608,,2020-07-15,,192.0,2.0,REVENUE,,,,
2020-07-10,M0240D0211,CITY OF COLTON,12056109,01,2020-07-15,,132.0,2.0,REVENUE,,,,
2020-06-18,SINV079351,AGTEGRA COOPERATIVE,12029118,,2020-07-15,,7.5,11.0,TRANSPORTATION,,,,
2020-07-10,04JN-01,TRAFFIC SERVICES COMPANY LLC,12009770,,2020-07-15,,1875.0,11.0,TRANSPORTATION,,,,
2020-07-13,M0601JT020,"HEALY, TERRY P",12497338,,2020-07-15,,963.95,6.0,"GAME, FISH AND PARKS",,,,
2020-06-23,336740 01,WINSUPPLY WATERTOWN SD CO,12288356,,2020-07-15,,245.31,6.0,"GAME, FISH AND PARKS",,,,
2020-06-22,2153422,PREMIER BIOTECH INC,12452869,,2020-07-15,,16.16,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-30,566,FALL RIVER SANITATION,12539572,,2020-07-15,,65.0,11.0,TRANSPORTATION,,,,
2020-06-22,293163688,VOGEL PAINT & WAX CO INC,12024673,,2020-07-15,,25.65,6.0,"GAME, FISH AND PARKS",,,,
2020-07-13,M061JT019,JT HOGS,12624225,,2020-07-15,,3951.56,6.0,"GAME, FISH AND PARKS",,,,
2020-07-10,M0240D0211,IROQUOIS-CITY OF,12054706,,2020-07-15,,12.0,2.0,REVENUE,,,,
2020-07-10,M0240D0211,FLANDREAU-CITY OF,12054542,02,2020-07-15,,144.0,2.0,REVENUE,,,,
2020-07-10,M0240D0211,WHITEWOOD-CITY OF,12055252,,2020-07-15,,108.0,2.0,REVENUE,,,,
2020-07-13,04X20CAR036,SIOUX FALLS JAZZ & BLUES SOC,12044319,,2020-07-15,,12500.0,4.0,TOURISM,,,,
2020-06-18,81327670,BUILDERS FIRSTSOURCE INC,12555010,03,2020-07-15,,5.8,6.0,"GAME, FISH AND PARKS",,,,
2020-07-10,M0240D0211,ANDOVER CITY OF,12055900,,2020-07-15,,60.0,2.0,REVENUE,,,,
2020-07-10,AUGUST2020,"MAHER, TOM M",12289975,,2020-07-15,,6016.66,9.0,HEALTH,,,,
2020-07-10,M0240D0211,TULARE-TOWN OF,12056018,,2020-07-15,,12.0,2.0,REVENUE,,,,
2020-07-10,AUGUST2020,DAK PAK LLC,12607722,,2020-07-15,,125.06,9.0,HEALTH,,,,
2020-07-10,M0240D0211,ARLINGTON-CITY OF,12054255,01,2020-07-15,,192.0,2.0,REVENUE,,,,
2020-07-10,M0240D0211,BERESFORD-CITY OF,12054287,,2020-07-15,,264.0,2.0,REVENUE,,,,
2020-07-13,M061JT019,"RENKLY, JOSHUA R",12624229,,2020-07-15,,3589.69,6.0,"GAME, FISH AND PARKS",,,,
2020-06-22,689665852,NORTHERN STATES POWER COMPANY,12023853,,2020-07-15,,79.65,11.0,TRANSPORTATION,,,,
2020-07-10,M0240D0211,BOWDLE-CITY OF,12054305,,2020-07-15,,60.0,2.0,REVENUE,,,,
2020-07-13,M061JT018,"LOLLEY, JACOB T",12623757,,2020-07-15,,2187.5,6.0,"GAME, FISH AND PARKS",,,,
2020-07-13,M061JT019,"OLSON, LARRY W",12624102,,2020-07-15,,9262.75,6.0,"GAME, FISH AND PARKS",,,,
2020-06-18,64626,MENARDS,12019798,06,2020-07-15,,184.83,6.0,"GAME, FISH AND PARKS",,,,
2020-06-26,06S2934570,LIFT SOLUTIONS INC,12543395,,2020-07-15,,99.27,12.0,BUREAU OF ADMINISTRATION,,,,
2020-06-28,1939,TESTNOTICE LLC,12536782,,2020-07-15,,70.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-18,061820,"GUNDERSON, MICHAEL G",12620913,,2020-07-15,,400.0,6.0,"GAME, FISH AND PARKS",,,,
2020-06-18,1283993,C & R SUPPLY INC,12036118,,2020-07-15,,1164.62,6.0,"GAME, FISH AND PARKS",,,,
2020-07-10,M0240D0211,BRANDT-TOWN OF,12055974,,2020-07-15,,24.0,2.0,REVENUE,,,,
2020-07-01,20-046,NATL CONF OF BAR EXAMINERS,12017107,,2020-07-15,,250.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-07-10,M0240D0211,MILLER-CITY OF,12054852,,2020-07-15,,36.0,2.0,REVENUE,,,,
2020-07-10,M0240D0211,MURDO-CITY OF,12054892,,2020-07-15,,84.0,2.0,REVENUE,,,,
2020-07-01,6504261237-0720,VALLEY TELECOMMUNICATIONS,12030189,,2020-07-15,,56.99,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-07-10,AUGUST2020,CYNTOM PROPERTY MANAGEMENT INC,12277167,,2020-07-15,,4105.2,9.0,HEALTH,,,,
2020-06-18,603925295,HILLYARD INC,12026905,02,2020-07-15,,56.16,6.0,"GAME, FISH AND PARKS",,,,
2020-07-10,M0240D0211,CITY OF SISSETON,12055065,01,2020-07-15,,204.0,2.0,REVENUE,,,,
2020-07-10,M0240D0211,BOX ELDER-CITY OF,12031676,,2020-07-15,,456.0,2.0,REVENUE,,,,
2020-06-29,IN738666,A & B BUSINESS INC,12036980,,2020-07-15,,1.09,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-22,11940,ARC FABRICATORS LLC,12124530,,2020-07-15,,78.43,11.0,TRANSPORTATION,,,,
2020-07-10,AUGUST2020,CODINGTON COUNTY AUDITOR,12055190,03,2020-07-15,,402.0,9.0,HEALTH,,,,
2020-07-10,M0240D0211,BRIDGEWATER-CITY OF,12054313,,2020-07-15,,48.0,2.0,REVENUE,,,,
2020-06-22,582127,FARNAMS GENUINE PARTS INC,12022095,,2020-07-15,,10.58,11.0,TRANSPORTATION,,,,
2020-07-10,M0240D0211,BUFFALO--TOWN OF,12055992,,2020-07-15,,96.0,2.0,REVENUE,,,,
2020-07-10,AUGUST2020,"MUELLER, KYLE-LISA",12394556,,2020-07-15,,250.0,9.0,HEALTH,,,,
2020-06-26,738347,A & B BUSINESS INC,12036980,,2020-07-15,,36.1,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-26,738345,A & B BUSINESS INC,12036980,,2020-07-15,,1.13,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-24,2153605,PREMIER BIOTECH INC,12452869,,2020-07-15,,996.25,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-07-02,P23318,BROSZ ENGINEERING INC,12027853,01,2020-07-15,,8084.15,11.0,TRANSPORTATION,,,,
2020-06-23,IN3009840,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-07-15,,518.44,12.0,BUREAU OF ADMINISTRATION,,,,
2020-07-02,183662,BDB INVESTMENT ENTERPRISES LLC,12541631,,2020-07-15,,8.99,6.0,"GAME, FISH AND PARKS",,,,
2020-06-20,120840201-062020,MIDCONTINENT COMMUNICATIONS,12023782,04,2020-07-15,,203.84,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-24,00073023-062420,FAITH-CITY OF,12054521,01,2020-07-15,,79.95,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-07-01,9998951441-0720,KENNEBEC TELEPHONE COMPANY INC,12030501,,2020-07-15,,64.95,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-07-08,1530128,JOHN WILEY & SONS INC,12005411,,2020-07-15,,2200.0,6.0,"GAME, FISH AND PARKS",,,,
2020-06-23,46262,CAPITAL STORAGE LLC,12285919,,2020-07-15,,170.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-20,A71R59250,UNITED PARCEL SERVICE,12017083,01,2020-07-15,,3.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-05,0520-230562,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2020-07-15,,287.52,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-05,0520-246548,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2020-07-15,,95.84,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-05,0520-257469,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2020-07-15,,95.84,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-05,0520-260718,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2020-07-15,,968.65,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-10,SER953056-1,WATER TREE INC,12030093,,2020-07-15,,6.75,18.0,CORRECTIONS,,,,
2020-06-05,1219-257373,LUTHERAN SOCIAL SERVICES OF SD,12029752,16,2020-07-15,,1591.5,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-10,2020-06-207174,VERACITY RESEARCH,12050207,,2020-07-15,,125.0,18.0,CORRECTIONS,,,,
2020-06-22,0607077-062220,LONG LINES LLC,12008755,,2020-07-15,,56.9,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-07-10,M0240D0211,CITY OF MARION,12054820,,2020-07-15,,48.0,2.0,REVENUE,,,,
2020-07-01,90771827,PRESS ASSN INC,12004465,,2020-07-15,,2049.88,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-19,0292853-IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2020-07-15,,458.0,18.0,CORRECTIONS,,,,
2020-06-16,12182860111366,MIDCONTINENT COMMUNICATIONS,12023782,04,2020-07-15,,985.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-17,0353219,SUDS & DUDS INC,12049672,,2020-07-15,,30.72,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-19,25828427-061920,NORTHWESTERN ENERGY,12028962,15,2020-07-15,,334.82,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-07-01,13372630,GOLDEN WEST COMPANIES,12030103,03,2020-07-15,,69.95,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-07-01,13372228,GOLDEN WEST COMPANIES,12030103,03,2020-07-15,,69.95,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-07-01,13368384,GOLDEN WEST COMPANIES,12030103,03,2020-07-15,,821.98,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-05-20,IN727980,A & B BUSINESS INC,12036980,,2020-07-15,,91.85,18.0,CORRECTIONS,,,,
2020-06-09,2020-06-207168,VERACITY RESEARCH,12050207,,2020-07-15,,275.0,18.0,CORRECTIONS,,,,
2020-06-08,328612,GROUND PENETRATING RADAR SYSTE,12620780,,2020-07-15,,2400.0,18.0,CORRECTIONS,,,,
2020-06-04,PAR2020-05,WALWORTH COUNTY SHERIFF,12055051,05,2020-07-15,,140.0,18.0,CORRECTIONS,,,,
2020-06-02,12960,ARCHITECTURAL SPECIALTIES LLC,12245706,,2020-07-15,,25.11,18.0,CORRECTIONS,,,,
2020-06-01,2068,"DEGRAW, JANET",12488374,,2020-07-15,,539.5,18.0,CORRECTIONS,,,,
2020-06-08,05312020-007,HUMAN SERVICE AGENCY,12031085,,2020-07-15,,1029.14,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-08,05312020-009,HUMAN SERVICE AGENCY,12031085,,2020-07-15,,327.56,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-08,05312020-014,HUMAN SERVICE AGENCY,12031085,,2020-07-15,,671.47,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-09,06092020-B,COMMUNITY COUNSELING SERVICES,12030859,,2020-07-15,,514.44,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-22,015491601-062220,CLARITY TELECOM LLC,12479166,,2020-07-15,,85.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-09,06092020-E,COMMUNITY COUNSELING SERVICES,12030859,,2020-07-15,,1132.8,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-23,11582240111379,MIDCONTINENT COMMUNICATIONS,12023782,04,2020-07-15,,16.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-23,14161330111379,MIDCONTINENT COMMUNICATIONS,12023782,04,2020-07-15,,450.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-09,06092020-H,COMMUNITY COUNSELING SERVICES,12030859,,2020-07-15,,511.48,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-04-17,1311,DAKOTA GREEN LANDSCAPING,12597452,,2020-07-15,,21.63,18.0,CORRECTIONS,,,,
2020-06-08,05312020-002,HUMAN SERVICE AGENCY,12031085,,2020-07-15,,715.17,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-06-09,06092020-O,COMMUNITY COUNSELING SERVICES,12030859,,2020-07-15,,63.96,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-07-02,IN740348,A & B BUSINESS INC,12036980,,2020-07-15,,77.04,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-24,869063974026,US BANK NA,12014403,09,2020-07-15,,19.51,18.0,CORRECTIONS,,,,
2020-06-22,129490901-062220,MIDCONTINENT COMMUNICATIONS,12023782,04,2020-07-15,,18.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-05-28,23482,BUMP INC,12051807,,2020-07-15,,18327.15,10.0,LABOR AND REGULATION,,,,
2020-06-04,5787502-060420,CENTURYLINK COMMUNICATIONS LLC,12188416,,2020-07-15,,94.69,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-07-01,WTNPC-0620,H-D ELECTRIC COOPERATIVE INC,12029384,,2020-07-15,,631.8,6.0,"GAME, FISH AND PARKS",,,,
2020-07-01,WTNPJ-0620,WHETSTONE VALLEY ELECT CO-OP,12029227,,2020-07-15,,260.22,6.0,"GAME, FISH AND PARKS",,,,
2020-07-01,9852373,COLE PAPERS INC,12027125,,2020-07-15,,20.9,6.0,"GAME, FISH AND PARKS",,,,
2020-06-01,10215,NATES NET INC,12051997,,2020-07-15,,50.0,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-06,570908230,UNITED PARCEL SERVICE,12017083,01,2020-07-15,,176.05,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-06-09,16108755,MOTOROLA MOBILITY INC,12016755,01,2020-07-15,,135876.24,13.0,BUREAU OF INFORMATION & TELE.,,,,
2020-07-01,WTNPB-0620,H-D ELECTRIC COOPERATIVE INC,12029384,,2020-07-15,,40.01,6.0,"GAME, FISH AND PARKS",,,,
2020-06-25,01014183,A & B WELDING SUPPLY CO INC,12030816,,2020-07-15,,115.0,6.0,"GAME, FISH AND PARKS",,,,
2020-06-22,INV7702185,MARCO TECHNOLOGIES LLC,12201534,,2020-07-15,,91.76,18.0,CORRECTIONS,,,,
2020-06-22,9568571849,GRAINGER,12016771,16,2020-07-15,,193.79,18.0,CORRECTIONS,,,,
2020-05-21,1838,MINNEHAHA COUNTY JAIL,12055058,80,2020-07-15,,6930.0,18.0,CORRECTIONS,,,,
2020-06-16,P07844,FARMERS IMPLEMENT & IRRIGATION,12034462,,2020-07-15,,410.94,6.0,"GAME, FISH AND PARKS",,,,
2020-05-18,32252,MENARDS,12019798,05,2020-07-15,,-1449.38,18.0,CORRECTIONS,,,,
2020-06-30,1744726001,INTRADO ENTERPRISE COLLABORATI,12142271,,2020-07-15,,5.84,14.0,PUBLIC SAFETY,,,,
2020-07-01,3134310,WASTE CONNECTIONS OF SD INC,12037175,01,2020-07-15,,40.0,14.0,PUBLIC SAFETY,,,,
2020-07-01,3134084,WASTE CONNECTIONS OF SD INC,12037175,01,2020-07-15,,32.0,14.0,PUBLIC SAFETY,,,,
2020-06-29,60509,PRIME TIME HEALTHCARE LLC,12597017,,2020-07-15,,2688.0,17.0,VETERANS' AFFAIRS,,,,
2020-07-01,VRM200702342610,"MARTIN, BRENDA K",12588771,,2020-07-15,,308.46,19.0,HUMAN SERVICES,,,,
2020-07-01,1714,911 AUTHORITY LLC,12562306,,2020-07-15,,2580.0,14.0,PUBLIC SAFETY,,,,
2020-07-01,WTNPB-0620,WHETSTONE VALLEY ELECT CO-OP,12029227,,2020-07-15,,82.68,6.0,"GAME, FISH AND PARKS",,,,
2020-07-01,WTN-0620,OTTER TAIL POWER COMPANY,12020975,03,2020-07-15,,24.67,6.0,"GAME, FISH AND PARKS",,,,
2020-06-22,S100239100.001,DAKOTA SUPPLY GROUP,12027834,,2020-07-15,,130.25,18.0,CORRECTIONS,,,,
2020-06-24,SER953057-1,WATER TREE INC,12030093,,2020-07-15,,6.75,18.0,CORRECTIONS,,,,
2020-07-01,9850343,COLE PAPERS INC,12027125,,2020-07-15,,94.98,6.0,"GAME, FISH AND PARKS",,,,
2020-07-01,94013,SNAZA IMPLEMENT LLC,12266055,,2020-07-15,,9.95,6.0,"GAME, FISH AND PARKS",,,,
2019-10-07,16-1000-007 6232,INS CONSULTANTS INC,12109031,,2020-07-15,,1312.5,10.0,LABOR AND REGULATION,,,,
